id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
18303,benrenshoucui,3.2,询问今日能否还款,嗯我礼拜一跟礼拜一,嗯我礼拜一跟礼拜一,-99,无效语义,invalid
18304,benrenshoucui,3.2,询问今日能否还款,没有到是吧,没有到是吧,-99,无效语义,invalid
18305,df,3.2,询问今日能否还款,三千三千,三千,-99,无效语义,invalid
18306,RESC,3.2,询问今日能否还款,幺五一所谓是公司有房子哎,幺五一所谓是公司有房子哎,-99,无效语义,invalid
18307,df,3.2,询问今日能否还款,有什么没听清楚,有什么没听清楚,-99,无效语义,invalid
18308,benrenshoucui,3.2,询问今日能否还款,五百一十五元,五百一十五元,-99,无效语义,invalid
18309,benrenshoucui,3.2,询问今日能否还款,还两还两还了,还两还两还了,-99,无效语义,invalid
18310,benrenshoucui,3.2,询问今日能否还款,我那,我那,-99,无效语义,invalid
18311,benrenshoucui,3.2,询问今日能否还款,而是,而是,-99,无效语义,invalid
18312,benrenshoucui,3.2,询问今日能否还款,恩啊你找谁呀,恩啊你找谁呀,-99,无效语义,invalid
18313,benrenshoucui,3.2,询问今日能否还款,五三零有钱,五三零有钱,-99,无效语义,invalid
18314,benrenshoucui,3.2,询问今日能否还款,我一直卡内,我一直卡内,-99,无效语义,invalid
18315,benrenshoucui,3.2,询问今日能否还款,知道具体,知道具体,-99,无效语义,invalid
18316,benrenshoucui,4.4,询问今日能否还款,又又又又又,又,-99,无效语义,invalid
18317,benrenshoucui,3.2,询问今日能否还款,呃苗姐,呃苗姐,-99,无效语义,invalid
18318,benrenshoucui,3.2,询问今日能否还款,嗯还有四百多,嗯还有四百多,-99,无效语义,invalid
18319,benrenshoucui,3.2,询问今日能否还款,下个月下个月的那个账单不是下个月吗,下个月的那个账单不是下个月吗,-99,无效语义,invalid
18320,benrenshoucui,4.4,询问今日能否还款,又又又,又,-99,无效语义,invalid
18321,benrenshoucui,3.2,询问今日能否还款,今天下大雨了还得向,今天下大雨了还得向,-99,无效语义,invalid
18322,benrenshoucui,3.2,询问今日能否还款,那还行我这个卡存存卡上,那还行我这个卡存存卡上,-99,无效语义,invalid
18323,df,4.4,询问今日能否还款,有一,有一,-99,无效语义,invalid
18324,benrenshoucui,3.2,询问今日能否还款,嗯哼三百的,嗯哼三百的,-99,无效语义,invalid
18325,benrenshoucui,3.2,询问今日能否还款,然后,然后,-99,无效语义,invalid
18326,benrenshoucui,3.2,询问今日能否还款,没你你你那个我想问问,没你那个我想问问,-99,无效语义,invalid
18327,df,3.2,询问今日能否还款,喂已经,喂已经,-99,无效语义,invalid
18328,benrenshoucui,3.2,询问今日能否还款,那啥我是给我,那啥我是给我,-99,无效语义,invalid
18329,benrenshoucui,3.2,询问今日能否还款,弄好了以前,弄好了以前,-99,无效语义,invalid
18330,benrenshoucui,3.2,询问今日能否还款,听到今天到的,听到今天到的,-99,无效语义,invalid
18331,df,4.4,询问今日能否还款,嗯我想,嗯我想,-99,无效语义,invalid
18332,benrenshoucui,3.2,询问今日能否还款,学过哦他的不到,学过哦他的不到,-99,无效语义,invalid
18333,benrenshoucui,3.2,询问今日能否还款,关了,关了,-99,无效语义,invalid
18334,benrenshoucui,3.2,询问今日能否还款,福啊,福啊,-99,无效语义,invalid
18335,RESC,3.2,询问今日能否还款,哎呀是我下机不是一起一起搬掉了啊现在都不知道去哪里烦,哎呀是我下机不是一起搬掉了啊现在都不知道去哪里烦,-99,无效语义,invalid
18336,benrenshoucui,3.2,询问今日能否还款,书贷的款啊,书贷的款啊,-99,无效语义,invalid
18337,benrenshoucui,3.2,询问今日能否还款,怎么什么事啊,怎么什么事啊,-99,无效语义,invalid
18338,df,3.2,询问今日能否还款,今天在说不准我等一下去啊关机再说吧,今天在说不准我等一下去啊关机再说吧,-99,无效语义,invalid
18339,benrenshoucui,3.2,询问今日能否还款,我将被明天,我将被明天,-99,无效语义,invalid
18340,df,3.2,询问今日能否还款,为了,为了,-99,无效语义,invalid
18341,benrenshoucui,3.2,询问今日能否还款,希望能我,希望能我,-99,无效语义,invalid
18342,benrenshoucui,3.2,询问今日能否还款,现在在家里面,现在在家里面,-99,无效语义,invalid
18343,benrenshoucui,4.4,询问今日能否还款,我需要查一下手机的还清了,我需要查一下手机的还清了,-99,无效语义,invalid
18344,benrenshoucui,3.2,询问今日能否还款,我忘记了,我忘记了,-99,无效语义,invalid
18345,benrenshoucui,3.2,询问今日能否还款,他给我换的话那里了呀,他给我换的话那里了呀,-99,无效语义,invalid
18346,benrenshoucui,3.2,询问今日能否还款,我想说流量我手机号,我想说流量我手机号,-99,无效语义,invalid
18347,benrenshoucui,3.2,询问今日能否还款,一点患上了一句话上的呀,一点患上了一句话上的呀,-99,无效语义,invalid
18348,benrenshoucui,3.2,询问今日能否还款,零幺三幺是稍微等,零幺三幺是稍微等,-99,无效语义,invalid
18349,benrenshoucui,3.2,询问今日能否还款,能够多少啊我们已经,能够多少啊我们已经,-99,无效语义,invalid
18350,benrenshoucui,3.2,询问今日能否还款,十六块钱我比如说他以后,十六块钱我比如说他以后,-99,无效语义,invalid
18351,benrenshoucui,3.2,询问今日能否还款,跟他说换,跟他说换,-99,无效语义,invalid
18352,benrenshoucui,3.2,询问今日能否还款,我不管你怎么处理要启动几次我我们用那个给我发啊,我不管你怎么处理要启动几次我我们用那个给我发啊,-99,无效语义,invalid
18353,benrenshoucui,4.4,询问今日能否还款,哦就明细,哦就明细,-99,无效语义,invalid
18354,df,4.4,询问今日能否还款,到了吗不是,到了吗不是,-99,无效语义,invalid
18355,df,3.2,询问今日能否还款,好像就是今天还忙完了特别冷,好像就是今天还忙完了特别冷,-99,无效语义,invalid
18356,benrenshoucui,3.2,询问今日能否还款,诶忘了,诶忘了,-99,无效语义,invalid
18357,df,3.2,询问今日能否还款,一样的今天我今天晚上我要不是昨天换了终于现在名叫有点紧张我今年又患上了,一样的今天我今天晚上我要不是昨天换了终于现在名叫有点紧张我今年又患上了,-99,无效语义,invalid
18358,df,3.2,询问今日能否还款,零村里,零村里,-99,无效语义,invalid
18359,benrenshoucui,3.2,询问今日能否还款,喂你好刚才嗯嗯然后它就是这个,喂你好刚才嗯然后它就是这个,-99,无效语义,invalid
18360,benrenshoucui,3.2,询问今日能否还款,你好了,你好了,-99,无效语义,invalid
18361,df,3.2,询问今日能否还款,衣服以后去啊,衣服以后去啊,-99,无效语义,invalid
18362,benrenshoucui,3.2,询问今日能否还款,成都借款,成都借款,-99,无效语义,invalid
18363,df,3.2,询问今日能否还款,昨天毛病,昨天毛病,-99,无效语义,invalid
18364,benrenshoucui,3.2,询问今日能否还款,把我实现,把我实现,-99,无效语义,invalid
18365,df,3.2,询问今日能否还款,七环嘛本上的妈说的,七环嘛本上的妈说的,-99,无效语义,invalid
18366,benrenshoucui,3.2,询问今日能否还款,那卡不会还的因为你在银行到现在卡号那个发给,那卡不会还的因为你在银行到现在卡号那个发给,-99,无效语义,invalid
18367,benrenshoucui,3.2,询问今日能否还款,帮我知道今天嘛但是今天,帮我知道今天嘛但是今天,-99,无效语义,invalid
18368,df,4.4,询问今日能否还款,嗯能不能知道十五号以后啊,嗯能不能知道十五号以后啊,-99,无效语义,invalid
18369,benrenshoucui,4.4,询问今日能否还款,去一个态度还了我现在在外面,去一个态度还了我现在在外面,-99,无效语义,invalid
18370,benrenshoucui,3.2,询问今日能否还款,十六号,十六号,-99,无效语义,invalid
18371,benrenshoucui,3.2,询问今日能否还款,你们也,你们也,-99,无效语义,invalid
18372,benrenshoucui,3.2,询问今日能否还款,红利是吧,红利是吧,-99,无效语义,invalid
18373,benrenshoucui,3.2,询问今日能否还款,那可能是我我算,那可能是我算,-99,无效语义,invalid
18374,benrenshoucui,3.2,询问今日能否还款,请你说啥呢,请你说啥呢,-99,无效语义,invalid
18375,benrenshoucui,3.2,询问今日能否还款,是谁贷款的开,是谁贷款的开,-99,无效语义,invalid
18376,benrenshoucui,3.2,询问今日能否还款,嗯用不到,嗯用不到,-99,无效语义,invalid
18377,benrenshoucui,3.2,询问今日能否还款,对我的网易电话上我家里面都是我今天那就注意啊,对我的网易电话上我家里面都是我今天那就注意啊,-99,无效语义,invalid
18378,benrenshoucui,3.2,询问今日能否还款,对十八号网,对十八号网,-99,无效语义,invalid
18379,benrenshoucui,3.2,询问今日能否还款,请讲还,请讲还,-99,无效语义,invalid
18380,benrenshoucui,3.2,询问今日能否还款,您经办,您经办,-99,无效语义,invalid
18381,benrenshoucui,4.4,询问今日能否还款,十五号之前啊,十五号之前啊,-99,无效语义,invalid
18382,benrenshoucui,3.2,询问今日能否还款,今天早上那个我那个有没有链接,今天早上那个我那个有没有链接,-99,无效语义,invalid
18383,df,3.2,询问今日能否还款,房子小,房子小,-99,无效语义,invalid
18384,benrenshoucui,3.2,询问今日能否还款,你今天不能算,你今天不能算,4.2,无效语义,invalid
18385,RESC,3.2,询问今日能否还款,我现在是,我现在是,-99,无效语义,invalid
18386,df,4.4,询问今日能否还款,周日是事务所的吗,周日是事务所的吗,-99,无效语义,invalid
18387,benrenshoucui,4.4,询问今日能否还款,你过一个那个电话我我打电话问问,你过一个那个电话我打电话问问,-99,无效语义,invalid
18388,benrenshoucui,3.2,询问今日能否还款,哎我那个,哎我那个,-99,无效语义,invalid
18389,df,3.2,询问今日能否还款,不成,不成,-99,无效语义,invalid
18390,benrenshoucui,3.2,询问今日能否还款,呃不是我忘记了,呃不是我忘记了,-99,无效语义,invalid
18391,df,3.2,询问今日能否还款,收到,收到,-99,无效语义,invalid
18392,benrenshoucui,3.2,询问今日能否还款,什么换呢我也没信用款呢,什么换呢我也没信用款呢,-99,无效语义,invalid
18393,benrenshoucui,3.2,询问今日能否还款,哦那以前是到二十九号已经到二十七号处理的后来浦发银行把开通开卡一个钱怎么领二十块金额还款,哦那以前是到二十九号已经到二十七号处理的后来浦发银行把开通开卡一个钱怎么领二十块金额还款,-99,无效语义,invalid
18394,df,4.4,询问今日能否还款,这几天旁,这几天旁,-99,无效语义,invalid
18395,RESC,3.2,询问今日能否还款,真的听的环境的话,真的听的环境的话,-99,无效语义,invalid
18396,benrenshoucui,3.2,询问今日能否还款,是每天都有那个搞,是每天都有那个搞,-99,无效语义,invalid
18397,benrenshoucui,3.2,询问今日能否还款,我我现在我,我现在我,-99,无效语义,invalid
18398,benrenshoucui,3.2,询问今日能否还款,公有麻烦哎,公有麻烦哎,-99,无效语义,invalid
18399,benrenshoucui,3.2,询问今日能否还款,今天我再想办法,今天我再想办法,-99,无效语义,invalid
18400,benrenshoucui,3.2,询问今日能否还款,我问你是木服务啊还是继续继续录音,我问你是木服务啊还是继续录音,-99,无效语义,invalid
18401,benrenshoucui,3.2,询问今日能否还款,然后头真的,然后头真的,-99,无效语义,invalid
18402,benrenshoucui,3.2,询问今日能否还款,啊应该可以赶得回来的,啊应该可以赶得回来的,-99,无效语义,invalid
18403,df,3.2,询问今日能否还款,更多里面,更多里面,-99,无效语义,invalid
18404,df,3.2,询问今日能否还款,那个我还在,那个我还在,-99,无效语义,invalid
18405,benrenshoucui,3.2,询问今日能否还款,我号就解决一下啊,我号就解决一下啊,-99,无效语义,invalid
18406,benrenshoucui,3.2,询问今日能否还款,不需要,不需要,-99,无效语义,invalid
18407,benrenshoucui,3.2,询问今日能否还款,我不知道我告诉你吧应该差不多,我不知道我告诉你吧应该差不多,-99,无效语义,invalid
18408,benrenshoucui,3.2,询问今日能否还款,你这是哪里给我,你这是哪里给我,-99,无效语义,invalid
18409,benrenshoucui,3.2,询问今日能否还款,车吗,车吗,-99,无效语义,invalid
18410,benrenshoucui,3.2,询问今日能否还款,额度情况和那个,额度情况和那个,-99,无效语义,invalid
18411,RESC,3.2,询问今日能否还款,也写天猫两天,也写天猫两天,-99,无效语义,invalid
18412,df,3.2,询问今日能否还款,那你没,那你没,-99,无效语义,invalid
18413,RESC,3.2,询问今日能否还款,我这个手机,我这个手机,-99,无效语义,invalid
18414,benrenshoucui,3.2,询问今日能否还款,然后你现在弄就,然后你现在弄就,-99,无效语义,invalid
18415,RESC,3.2,询问今日能否还款,现在国家抢我钱,现在国家抢我钱,-99,无效语义,invalid
18416,benrenshoucui,4.4,询问今日能否还款,我知道保障你这样的,我知道保障你这样的,-99,无效语义,invalid
18417,df,3.2,询问今日能否还款,汽车呢,汽车呢,-99,无效语义,invalid
18418,benrenshoucui,3.2,询问今日能否还款,国家干嘛,国家干嘛,-99,无效语义,invalid
18419,benrenshoucui,3.2,询问今日能否还款,嗯到时上面,嗯到时上面,-99,无效语义,invalid
18420,benrenshoucui,3.2,询问今日能否还款,五块八,五块八,-99,无效语义,invalid
18421,benrenshoucui,3.2,询问今日能否还款,工作,工作,-99,无效语义,invalid
18422,df,3.2,询问今日能否还款,再给我啊对不对,再给我啊对不对,-99,无效语义,invalid
18423,df,4.4,询问今日能否还款,吧嗯,吧嗯,-99,无效语义,invalid
18424,benrenshoucui,3.2,询问今日能否还款,可以可以可以我我这回咋问我我都等我回去自己就行,可以我这回咋问我都等我回去自己就行,-99,无效语义,invalid
18425,df,4.4,询问今日能否还款,就存上这个钱是吗,就存上这个钱是吗,-99,无效语义,invalid
18426,benrenshoucui,3.2,询问今日能否还款,我没上,我没上,-99,无效语义,invalid
18427,benrenshoucui,3.2,询问今日能否还款,以后给我打这个电话,以后给我打这个电话,-99,无效语义,invalid
18428,RESC,3.2,询问今日能否还款,今天休息好哈,今天休息好哈,-99,无效语义,invalid
18429,benrenshoucui,3.2,询问今日能否还款,你今天直接购买,你今天直接购买,-99,无效语义,invalid
18430,benrenshoucui,3.2,询问今日能否还款,我晚上吧或者网上问你早上吧好,我晚上吧或者网上问你早上吧好,-99,无效语义,invalid
18431,benrenshoucui,3.2,询问今日能否还款,八二五号,八二五号,-99,无效语义,invalid
18432,benrenshoucui,3.2,询问今日能否还款,我知道这个申请,我知道这个申请,-99,无效语义,invalid
18433,benrenshoucui,3.2,询问今日能否还款,哎我回去你,哎我回去你,-99,无效语义,invalid
18434,benrenshoucui,3.2,询问今日能否还款,花了,花了,-99,无效语义,invalid
18435,df,4.4,询问今日能否还款,他中行没有没有,他中行没有,-99,无效语义,invalid
18436,benrenshoucui,3.2,询问今日能否还款,玉清,玉清,-99,无效语义,invalid
18437,benrenshoucui,3.2,询问今日能否还款,呃我我,呃我,-99,无效语义,invalid
18438,benrenshoucui,3.2,询问今日能否还款,好像就是就就就挺忙吧你让你,好像就是就挺忙吧你让你,-99,无效语义,invalid
18439,df,3.2,询问今日能否还款,把钱穿,把钱穿,-99,无效语义,invalid
18440,RESC,3.2,询问今日能否还款,你好是处理,你好是处理,-99,无效语义,invalid
18441,benrenshoucui,3.2,询问今日能否还款,我问你找谁,我问你找谁,-99,无效语义,invalid
18442,benrenshoucui,3.2,询问今日能否还款,喂高扬姐还要,喂高扬姐还要,-99,无效语义,invalid
18443,benrenshoucui,3.2,询问今日能否还款,就是我去催我已经退了啊,就是我去催我已经退了啊,-99,无效语义,invalid
18444,benrenshoucui,3.2,询问今日能否还款,啊盖房子呢,啊盖房子呢,-99,无效语义,invalid
18445,benrenshoucui,3.2,询问今日能否还款,哪里知道我确实不能退的,哪里知道我确实不能退的,-99,无效语义,invalid
18446,benrenshoucui,3.2,询问今日能否还款,你下去,你下去,-99,无效语义,invalid
18447,benrenshoucui,3.2,询问今日能否还款,不要把电,不要把电,-99,无效语义,invalid
18448,benrenshoucui,3.2,询问今日能否还款,哦不清楚呀,哦不清楚呀,-99,无效语义,invalid
18449,benrenshoucui,3.2,询问今日能否还款,我日本在哪里我到底还了多少期你要问我一下,我日本在哪里我到底还了多少期你要问我一下,-99,无效语义,invalid
18450,benrenshoucui,3.2,询问今日能否还款,他给我发短信,他给我发短信,-99,无效语义,invalid
18451,df,4.4,询问今日能否还款,嗯好我等下我去公司一直到一点钱呢,嗯好我等下我去公司一直到一点钱呢,-99,无效语义,invalid
18452,benrenshoucui,3.2,询问今日能否还款,我我打字这个情况我那天来吃不大约的给你还的吗,我打字这个情况我那天来吃不大约的给你还的吗,-99,无效语义,invalid
18453,benrenshoucui,3.2,询问今日能否还款,你这个你真不做的,你这个你真不做的,-99,无效语义,invalid
18454,RESC,3.2,询问今日能否还款,啊或者加以后都花完了,啊或者加以后都花完了,-99,无效语义,invalid
18455,benrenshoucui,3.2,询问今日能否还款,男人那我搞忘了嗯,男人那我搞忘了嗯,-99,无效语义,invalid
18456,benrenshoucui,3.2,询问今日能否还款,你先听我讲好吧,你先听我讲好吧,-99,无效语义,invalid
18457,benrenshoucui,3.2,询问今日能否还款,登记的电话你跟他讲呗,登记的电话你跟他讲呗,-99,无效语义,invalid
18458,benrenshoucui,3.2,询问今日能否还款,了国,了国,-99,无效语义,invalid
18459,benrenshoucui,3.2,询问今日能否还款,那个优惠举措,那个优惠举措,-99,无效语义,invalid
18460,benrenshoucui,3.2,询问今日能否还款,我说这已经破了那卡里边的呀,我说这已经破了那卡里边的呀,-99,无效语义,invalid
18461,benrenshoucui,3.2,询问今日能否还款,现在就在银行,现在就在银行,-99,无效语义,invalid
18462,benrenshoucui,3.2,询问今日能否还款,恐怖了这可够是吗天津天前回去泰茂他是发票正常正常交交集啊那,恐怖了这可够是吗天津天前回去泰茂他是发票正常交交集啊那,-99,无效语义,invalid
18463,benrenshoucui,3.2,询问今日能否还款,我不是金先生打错了,我不是金先生打错了,-99,无效语义,invalid
18464,benrenshoucui,3.2,询问今日能否还款,啊能再打开,啊能再打开,-99,无效语义,invalid
18465,benrenshoucui,3.2,询问今日能否还款,卡里面,卡里面,-99,无效语义,invalid
18466,benrenshoucui,3.2,询问今日能否还款,想查不出来的,想查不出来的,-99,无效语义,invalid
18467,RESC,3.2,询问今日能否还款,直接,直接,-99,无效语义,invalid
18468,benrenshoucui,3.2,询问今日能否还款,啊啊我就马上超了,啊我就马上超了,-99,无效语义,invalid
18469,benrenshoucui,3.2,询问今日能否还款,你让他们在那个四零零专员给我打电话我有事情想咨询一下,你让他们在那个四零零专员给我打电话我有事情想咨询一下,-99,无效语义,invalid
18470,benrenshoucui,3.2,询问今日能否还款,那种往南昨天晚大部分问题这种,那种往南昨天晚大部分问题这种,-99,无效语义,invalid
18471,RESC,3.2,询问今日能否还款,就是说资金链出了问题还要人,就是说资金链出了问题还要人,-99,无效语义,invalid
18472,df,4.4,询问今日能否还款,这个我我以前那个什么,这个我以前那个什么,-99,无效语义,invalid
18473,RESC,3.2,询问今日能否还款,嗯一一零七一三号,嗯一一零七一三号,-99,无效语义,invalid
18474,df,3.2,询问今日能否还款,嗯嗯好几天,嗯好几天,-99,无效语义,invalid
18475,benrenshoucui,3.2,询问今日能否还款,要么,要么,-99,无效语义,invalid
18476,df,4.4,询问今日能否还款,好吧那那卡不进,好吧那卡不进,-99,无效语义,invalid
18477,benrenshoucui,3.2,询问今日能否还款,你妈死了你知道吗,你妈死了你知道吗,-99,无效语义,invalid
18478,benrenshoucui,3.2,询问今日能否还款,你好啊所以会有看里边已经退了,你好啊所以会有看里边已经退了,-99,无效语义,invalid
18479,benrenshoucui,3.2,询问今日能否还款,哦喂,哦喂,-99,无效语义,invalid
18480,benrenshoucui,3.2,询问今日能否还款,我的,我的,-99,无效语义,invalid
18481,benrenshoucui,3.2,询问今日能否还款,好好好我我我明天明天明天啊然后那个三好好恩,好好好我明天啊然后那个三好好恩,-99,无效语义,invalid
18482,benrenshoucui,3.2,询问今日能否还款,就到,就到,-99,无效语义,invalid
18483,benrenshoucui,3.2,询问今日能否还款,呃两三天吧,呃两三天吧,-99,无效语义,invalid
18484,benrenshoucui,3.2,询问今日能否还款,我刚才我刚才上午的上午的时候把,我刚才我刚才上午的上午的时候把,-99,无效语义,invalid
18485,df,3.2,询问今日能否还款,说了把把钱打到卡里他就行了,说了把钱打到卡里他就行了,-99,无效语义,invalid
18486,benrenshoucui,3.2,询问今日能否还款,天哪,天哪,-99,无效语义,invalid
18487,benrenshoucui,3.2,询问今日能否还款,人家吧,人家吧,-99,无效语义,invalid
18488,benrenshoucui,3.2,询问今日能否还款,管了华尔街,管了华尔街,-99,无效语义,invalid
18489,benrenshoucui,3.2,询问今日能否还款,对你们这边上面哎你好听到吗,对你们这边上面哎你好听到吗,-99,无效语义,invalid
18490,benrenshoucui,4.4,询问今日能否还款,三七,三七,-99,无效语义,invalid
18491,benrenshoucui,4.4,询问今日能否还款,够还了你去了今天,够还了你去了今天,-99,无效语义,invalid
18492,benrenshoucui,3.2,询问今日能否还款,华华庄,华华庄,-99,无效语义,invalid
18493,benrenshoucui,3.2,询问今日能否还款,美容,美容,-99,无效语义,invalid
18494,benrenshoucui,3.2,询问今日能否还款,身份证什么,身份证什么,-99,无效语义,invalid
18495,RESC,3.2,询问今日能否还款,打个,打个,-99,无效语义,invalid
18496,RESC,3.2,询问今日能否还款,行不行不行,行不行不行,-99,无效语义,invalid
18497,benrenshoucui,3.2,询问今日能否还款,无聊一下,无聊一下,-99,无效语义,invalid
18498,benrenshoucui,3.2,询问今日能否还款,这样子骗人家故意还已经,这样子骗人家故意还已经,-99,无效语义,invalid
18499,df,3.2,询问今日能否还款,不说了,不说了,-99,无效语义,invalid
18500,benrenshoucui,3.2,询问今日能否还款,呃我们,呃我们,-99,无效语义,invalid
18501,df,3.2,询问今日能否还款,呃我看我我早上给客服打电话了,呃我看我早上给客服打电话了,-99,无效语义,invalid
18502,benrenshoucui,3.2,询问今日能否还款,涔都买买车吧,涔都买买车吧,-99,无效语义,invalid
18503,benrenshoucui,3.2,询问今日能否还款,天天能够,天天能够,-99,无效语义,invalid
18504,benrenshoucui,3.2,询问今日能否还款,一样的,一样的,-99,无效语义,invalid
18505,df,4.4,询问今日能否还款,打听,打听,-99,无效语义,invalid
18506,benrenshoucui,3.2,询问今日能否还款,我没有信息,我没有信息,-99,无效语义,invalid
18507,benrenshoucui,3.2,询问今日能否还款,不上了我我应该是下周一处理的东西,不上了我应该是下周一处理的东西,-99,无效语义,invalid
18508,benrenshoucui,3.2,询问今日能否还款,空港这边,空港这边,-99,无效语义,invalid
18509,benrenshoucui,4.4,询问今日能否还款,啥理由,啥理由,-99,无效语义,invalid
18510,benrenshoucui,3.2,询问今日能否还款,我爸刚接到电话你说是你就你就打一个电话的历史它刘先生九六九零什么,我爸刚接到电话你说是你就你就打一个电话的历史它刘先生九六九零什么,-99,无效语义,invalid
18511,df,3.2,询问今日能否还款,啊明白了多个可不可以啊,啊明白了多个可不可以啊,-99,无效语义,invalid
18512,benrenshoucui,4.4,询问今日能否还款,我看下我去弄吧,我看下我去弄吧,-99,无效语义,invalid
18513,benrenshoucui,4.4,询问今日能否还款,现在我不是这样来平明白了吗,现在我不是这样来平明白了吗,-99,无效语义,invalid
18514,df,4.4,询问今日能否还款,二因为他那卡去,二因为他那卡去,-99,无效语义,invalid
18515,benrenshoucui,3.2,询问今日能否还款,怎么划算呢,怎么划算呢,-99,无效语义,invalid
18516,df,3.2,询问今日能否还款,可以卖的钱这个道理这个,可以卖的钱这个道理这个,-99,无效语义,invalid
18517,benrenshoucui,3.2,询问今日能否还款,那开通都不来了我问一下就是我还多少时间还还还一个用嗯哎呀是花了就很烦人的,那开通都不来了我问一下就是我还多少时间还一个用嗯哎呀是花了就很烦人的,-99,无效语义,invalid
18518,RESC,3.2,询问今日能否还款,说清楚说清楚哪里,说清楚说清楚哪里,-99,无效语义,invalid
18519,benrenshoucui,3.2,询问今日能否还款,什么软件,什么软件,-99,无效语义,invalid
18520,RESC,3.2,询问今日能否还款,看心情,看心情,-99,无效语义,invalid
18521,benrenshoucui,4.4,询问今日能否还款,你现在转入可以嗯,你现在转入可以嗯,-99,无效语义,invalid
18522,df,3.2,询问今日能否还款,全天对,全天对,-99,无效语义,invalid
18523,df,3.2,询问今日能否还款,好这边一两天,好这边一两天,-99,无效语义,invalid
18524,benrenshoucui,3.2,询问今日能否还款,幺四,幺四,-99,无效语义,invalid
18525,df,3.2,询问今日能否还款,不觉得,不觉得,-99,无效语义,invalid
18526,benrenshoucui,4.4,询问今日能否还款,意思我这个好像,意思我这个好像,-99,无效语义,invalid
18527,benrenshoucui,3.2,询问今日能否还款,当然这样子,当然这样子,-99,无效语义,invalid
18528,benrenshoucui,3.2,询问今日能否还款,二今天好吧我想吧,二今天好吧我想吧,-99,无效语义,invalid
18529,df,3.2,询问今日能否还款,在功能,在功能,-99,无效语义,invalid
18530,benrenshoucui,3.2,询问今日能否还款,是什么意思,是什么意思,-99,无效语义,invalid
18531,benrenshoucui,3.2,询问今日能否还款,一万,一万,-99,无效语义,invalid
18532,RESC,3.2,询问今日能否还款,嗯你说什么货呢,嗯你说什么货呢,-99,无效语义,invalid
18533,benrenshoucui,3.2,询问今日能否还款,你,你,-99,无效语义,invalid
18534,benrenshoucui,3.2,询问今日能否还款,啊觉得适合了,啊觉得适合了,-99,无效语义,invalid
18535,benrenshoucui,4.4,询问今日能否还款,新天,新天,-99,无效语义,invalid
18536,benrenshoucui,3.2,询问今日能否还款,我改签个广告,我改签个广告,-99,无效语义,invalid
18537,benrenshoucui,4.4,询问今日能否还款,能不能听到我说话听不懂你就挂了,能不能听到我说话听不懂你就挂了,-99,无效语义,invalid
18538,benrenshoucui,3.2,询问今日能否还款,奔驰块吗,奔驰块吗,-99,无效语义,invalid
18539,benrenshoucui,3.2,询问今日能否还款,你你可以直接看吗,你可以直接看吗,-99,无效语义,invalid
18540,benrenshoucui,3.2,询问今日能否还款,到时候之前吧,到时候之前吧,-99,无效语义,invalid
18541,benrenshoucui,3.2,询问今日能否还款,姐身份证不行,姐身份证不行,-99,无效语义,invalid
18542,RESC,3.2,询问今日能否还款,呃就,呃就,-99,无效语义,invalid
18543,benrenshoucui,3.2,询问今日能否还款,请说,请说,-99,无效语义,invalid
18544,benrenshoucui,3.2,询问今日能否还款,七号之前,七号之前,-99,无效语义,invalid
18545,benrenshoucui,3.2,询问今日能否还款,九家外包,九家外包,-99,无效语义,invalid
18546,benrenshoucui,3.2,询问今日能否还款,不知道我知道然后不是刚才有个到到后天的话,不知道我知道然后不是刚才有个到后天的话,-99,无效语义,invalid
18547,df,4.4,询问今日能否还款,哎如果我是我记得是二十二号去了,哎如果我是我记得是二十二号去了,-99,无效语义,invalid
18548,RESC,3.2,询问今日能否还款,考的,考的,-99,无效语义,invalid
18549,benrenshoucui,3.2,询问今日能否还款,嗯嗯那个车贷,嗯那个车贷,-99,无效语义,invalid
18550,RESC,3.2,询问今日能否还款,恩金还款,恩金还款,-99,无效语义,invalid
18551,benrenshoucui,4.4,询问今日能否还款,需要今天下午弄上吧,需要今天下午弄上吧,-99,无效语义,invalid
18552,benrenshoucui,3.2,询问今日能否还款,的发工资才能处理,的发工资才能处理,-99,无效语义,invalid
18553,benrenshoucui,3.2,询问今日能否还款,啊你们那个宜,啊你们那个宜,-99,无效语义,invalid
18554,benrenshoucui,3.2,询问今日能否还款,神州金额,神州金额,-99,无效语义,invalid
18555,benrenshoucui,3.2,询问今日能否还款,嗯喂,嗯喂,-99,无效语义,invalid
18556,RESC,3.2,询问今日能否还款,我上个月我现在应该还有还有不多了吧,我上个月我现在应该还有不多了吧,-99,无效语义,invalid
18557,benrenshoucui,3.2,询问今日能否还款,所以怎么回,所以怎么回,-99,无效语义,invalid
18558,benrenshoucui,3.2,询问今日能否还款,多买买车南,多买买车南,-99,无效语义,invalid
18559,df,3.2,询问今日能否还款,扣款金额啊好的,扣款金额啊好的,-99,无效语义,invalid
18560,benrenshoucui,3.2,询问今日能否还款,喂能要吗,喂能要吗,-99,无效语义,invalid
18561,RESC,3.2,询问今日能否还款,才来人,才来人,-99,无效语义,invalid
18562,benrenshoucui,3.2,询问今日能否还款,啊我还这批燕子我我,啊我还这批燕子我,-99,无效语义,invalid
