id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
6646,benrenshoucui,2.2,询问是否认识借款人,四百是的是的,四百是的,3.5,肯定,yes
6647,benrenshoucui,2.2,询问是否认识借款人,嗯嗯嗯嗯嗯嗯,嗯,3.5,肯定,yes
6648,GHSC,2.2,询问是否认识借款人,是的是的有什么事呢,是的有什么事呢,3.5,肯定,yes
6649,GHSC,2.2,询问是否认识借款人,知道吧里,知道吧里,3.5,肯定,yes
6650,benrenshoucui,2.2,询问是否认识借款人,啊是真的,啊是真的,3.5,肯定,yes
6651,RESC,2.2,询问是否认识借款人,哎对吧是啊,哎对吧是啊,3.5,肯定,yes
6652,RESC,2.2,询问是否认识借款人,哦好我知道了,哦好我知道了,3.5,肯定,yes
6653,df,2.2,询问是否认识借款人,你就知道我知道啊,你就知道我知道啊,3.5,肯定,yes
6654,GHSC,2.2,询问是否认识借款人,哦哦,哦,3.5,肯定,yes
6655,benrenshoucui,2.2,询问是否认识借款人,嗯谢谢,嗯谢谢,3.5,肯定,yes
6656,df,2.2,询问是否认识借款人,嗯嗯好好,嗯好好,3.5,肯定,yes
6657,df,2.2,询问是否认识借款人,知道有,知道有,3.5,肯定,yes
6658,benrenshoucui,2.2,询问是否认识借款人,哦我知道砸了,哦我知道砸了,3.5,肯定,yes
6659,GHSC,2.2,询问是否认识借款人,对对对对那您,对那您,3.5,肯定,yes
6660,benrenshoucui,2.2,询问是否认识借款人,我是啊我跟你说了,我是啊我跟你说了,3.5,肯定,yes
6661,GHSC,2.2,询问是否认识借款人,好啦,好啦,3.5,肯定,yes
6662,GHSC,2.2,询问是否认识借款人,好的谢谢哈,好的谢谢哈,3.5,肯定,yes
6663,RESC,2.2,询问是否认识借款人,四四,四四,3.5,肯定,yes
6664,GHSC,2.2,询问是否认识借款人,嗯对是吧,嗯对是吧,3.5,肯定,yes
6665,benrenshoucui,2.2,询问是否认识借款人,即使是啊,即使是啊,3.5,肯定,yes
6666,df,2.2,询问是否认识借款人,怎么回事吧你说吧,怎么回事吧你说吧,3.5,肯定,yes
6667,GHSC,2.2,询问是否认识借款人,那对对对,那对,3.5,肯定,yes
6668,GHSC,2.2,询问是否认识借款人,可能行,可能行,3.5,肯定,yes
6669,benrenshoucui,2.2,询问是否认识借款人,是了,是了,3.5,肯定,yes
6670,benrenshoucui,2.2,询问是否认识借款人,对什么事,对什么事,3.5,肯定,yes
6671,df,2.2,询问是否认识借款人,我知道好谢谢嗯,我知道好谢谢嗯,3.5,肯定,yes
6672,df,2.2,询问是否认识借款人,对对是的,对是的,3.5,肯定,yes
6673,benrenshoucui,2.2,询问是否认识借款人,好的行,好的行,3.5,肯定,yes
6674,df,2.2,询问是否认识借款人,对呀什么事,对呀什么事,3.5,肯定,yes
6675,GHSC,2.2,询问是否认识借款人,对是啊怎么了,对是啊怎么了,3.5,肯定,yes
6676,df,2.2,询问是否认识借款人,哎哎是的是的,哎是的,3.5,肯定,yes
6677,df,2.2,询问是否认识借款人,嗯行行,嗯行行,3.5,肯定,yes
6678,benrenshoucui,2.2,询问是否认识借款人,唐韵玲呀,唐韵玲呀,3.5,肯定,yes
6679,GHSC,2.2,询问是否认识借款人,啊是的是的,啊是的,3.5,肯定,yes
6680,df,2.2,询问是否认识借款人,是两年的一个地址是吧不是不好意思,是两年的一个地址是吧不是不好意思,3.5,肯定,yes
6681,GHSC,2.2,询问是否认识借款人,哦哦怎么写,哦怎么写,3.5,肯定,yes
6682,GHSC,2.2,询问是否认识借款人,哦哦哦对对对,哦哦哦对,3.5,肯定,yes
6683,df,2.2,询问是否认识借款人,嘞好好,嘞好好,3.5,肯定,yes
6684,df,2.2,询问是否认识借款人,好的谢谢谢谢,好的谢谢,3.5,肯定,yes
6685,df,2.2,询问是否认识借款人,啊好我知道了嗯嗯嗯嗯,啊好我知道了嗯,3.5,肯定,yes
6686,benrenshoucui,2.2,询问是否认识借款人,哦我是,哦我是,3.5,肯定,yes
6687,df,2.2,询问是否认识借款人,对对是,对是,3.5,肯定,yes
6688,benrenshoucui,2.2,询问是否认识借款人,嗯嗯行,嗯行,3.5,肯定,yes
6689,benrenshoucui,2.2,询问是否认识借款人,嗯嗯对呀,嗯对呀,3.5,肯定,yes
6690,benrenshoucui,2.2,询问是否认识借款人,哦行行号,哦行行号,3.5,肯定,yes
6691,benrenshoucui,2.2,询问是否认识借款人,我那个对,我那个对,3.5,肯定,yes
6692,df,2.2,询问是否认识借款人,你有什么事你直接说,你有什么事你直接说,3.5,肯定,yes
6693,benrenshoucui,2.2,询问是否认识借款人,有啊,有啊,3.5,肯定,yes
6694,benrenshoucui,2.2,询问是否认识借款人,这对对对,这对,3.5,肯定,yes
6695,GHSC,2.2,询问是否认识借款人,好好的好的,好好的好的,3.5,肯定,yes
6696,benrenshoucui,2.2,询问是否认识借款人,嗯嗯对,嗯对,3.5,肯定,yes
6697,GHSC,2.2,询问是否认识借款人,怎么是的,怎么是的,3.5,肯定,yes
6698,GHSC,2.2,询问是否认识借款人,行了,行了,3.5,肯定,yes
6699,GHSC,2.2,询问是否认识借款人,哦好嗯,哦好嗯,3.5,肯定,yes
6700,GHSC,2.2,询问是否认识借款人,对啊对啊,对啊对啊,3.5,肯定,yes
6701,GHSC,2.2,询问是否认识借款人,好的再见,好的再见,3.5,肯定,yes
6702,GHSC,2.2,询问是否认识借款人,嗯是啊我是啊,嗯是啊我是啊,3.5,肯定,yes
6703,benrenshoucui,2.2,询问是否认识借款人,啊对啊,啊对啊,3.5,肯定,yes
6704,GHSC,2.2,询问是否认识借款人,啊就是啊,啊就是啊,3.5,肯定,yes
6705,RESC,2.2,询问是否认识借款人,行谢谢,行谢谢,3.5,肯定,yes
6706,GHSC,2.2,询问是否认识借款人,那是啊什么事啊,那是啊什么事啊,3.5,肯定,yes
6707,benrenshoucui,2.2,询问是否认识借款人,对对,对,3.5,肯定,yes
6708,benrenshoucui,2.2,询问是否认识借款人,好好对啊,好好对啊,3.5,肯定,yes
6709,df,2.2,询问是否认识借款人,我知道了,我知道了,3.5,肯定,yes
6710,df,2.2,询问是否认识借款人,恩好的知道了,恩好的知道了,3.5,肯定,yes
6711,GHSC,2.2,询问是否认识借款人,啊是是是你好你好,啊是你好,3.5,肯定,yes
6712,GHSC,2.2,询问是否认识借款人,哦我是我是本人,哦我是我是本人,3.5,肯定,yes
6713,benrenshoucui,2.2,询问是否认识借款人,啊是,啊是,3.5,肯定,yes
6714,GHSC,2.2,询问是否认识借款人,哎对哦,哎对哦,3.5,肯定,yes
6715,benrenshoucui,2.2,询问是否认识借款人,我是我是,我是我是,3.5,肯定,yes
6716,benrenshoucui,2.2,询问是否认识借款人,嗯是啊,嗯是啊,3.5,肯定,yes
6717,RESC,2.2,询问是否认识借款人,有好吧,有好吧,3.5,肯定,yes
6718,GHSC,2.2,询问是否认识借款人,嗯那好,嗯那好,3.5,肯定,yes
6719,GHSC,2.2,询问是否认识借款人,嗯那个是啊,嗯那个是啊,3.5,肯定,yes
6720,GHSC,2.2,询问是否认识借款人,行行,行,3.5,肯定,yes
6721,benrenshoucui,2.2,询问是否认识借款人,对有什么事吗,对有什么事吗,3.5,肯定,yes
6722,benrenshoucui,2.2,询问是否认识借款人,嗯哎你好,嗯哎你好,3.5,肯定,yes
6723,df,2.2,询问是否认识借款人,好嘞是,好嘞是,3.5,肯定,yes
6724,df,2.2,询问是否认识借款人,对你好,对你好,3.5,肯定,yes
6725,df,2.2,询问是否认识借款人,嗯那那个哎对,嗯那那个哎对,3.5,肯定,yes
6726,benrenshoucui,2.2,询问是否认识借款人,我老家是第二次也是到第二天八点的时候吗,我老家是第二次也是到第二天八点的时候吗,3.5,肯定,yes
6727,benrenshoucui,2.2,询问是否认识借款人,嗯嗯行行,嗯行行,3.5,肯定,yes
6728,GHSC,2.2,询问是否认识借款人,啊好的知道了,啊好的知道了,3.5,肯定,yes
6729,benrenshoucui,2.2,询问是否认识借款人,哦知道了知道了知道了知道了我就,哦知道了我就,3.5,肯定,yes
6730,RESC,2.2,询问是否认识借款人,嗯嗯你说我听着呢,嗯你说我听着呢,3.5,肯定,yes
6731,benrenshoucui,2.2,询问是否认识借款人,对没错,对没错,3.5,肯定,yes
6732,GHSC,2.2,询问是否认识借款人,好的谢谢来电,好的谢谢来电,3.5,肯定,yes
6733,benrenshoucui,2.2,询问是否认识借款人,是的什么,是的什么,3.5,肯定,yes
6734,GHSC,2.2,询问是否认识借款人,是的啊,是的啊,3.5,肯定,yes
6735,GHSC,2.2,询问是否认识借款人,嗯嗯四嗯嗯,嗯四嗯,3.5,肯定,yes
6736,df,2.2,询问是否认识借款人,那个明天后天就给你打过去啦好吧,那个明天后天就给你打过去啦好吧,3.5,肯定,yes
6737,benrenshoucui,2.2,询问是否认识借款人,我知道他现在不用这个号了,我知道他现在不用这个号了,3.5,肯定,yes
6738,GHSC,2.2,询问是否认识借款人,行行行,行行行,3.5,肯定,yes
6739,GHSC,2.2,询问是否认识借款人,嗯是啊您说,嗯是啊您说,3.5,肯定,yes
6740,benrenshoucui,2.2,询问是否认识借款人,是的是的,是的,3.5,肯定,yes
6741,df,2.2,询问是否认识借款人,好的好的嗯嗯,好的嗯,3.5,肯定,yes
6742,benrenshoucui,2.2,询问是否认识借款人,嗯嗯什么问题就是我没听清楚,嗯什么问题就是我没听清楚,3.5,肯定,yes
6743,benrenshoucui,2.2,询问是否认识借款人,嗯是的是的我对,嗯是的我对,3.5,肯定,yes
6744,benrenshoucui,2.2,询问是否认识借款人,有,有,3.5,肯定,yes
6745,GHSC,2.2,询问是否认识借款人,嗯嗯是啊,嗯是啊,3.5,肯定,yes
6746,GHSC,2.2,询问是否认识借款人,我知道你说,我知道你说,3.5,肯定,yes
6747,GHSC,2.2,询问是否认识借款人,嗯好,嗯好,3.5,肯定,yes
6748,benrenshoucui,2.2,询问是否认识借款人,对是,对是,3.5,肯定,yes
6749,RESC,2.2,询问是否认识借款人,嗯说了,嗯说了,3.5,肯定,yes
6750,GHSC,2.2,询问是否认识借款人,嗯那是,嗯那是,3.5,肯定,yes
6751,GHSC,2.2,询问是否认识借款人,嗯,嗯,3.5,肯定,yes
6752,benrenshoucui,2.2,询问是否认识借款人,是我的呀,是我的呀,3.5,肯定,yes
6753,GHSC,2.2,询问是否认识借款人,好的谢谢,好的谢谢,3.5,肯定,yes
6754,GHSC,2.2,询问是否认识借款人,是啊这个,是啊这个,3.5,肯定,yes
6755,GHSC,2.2,询问是否认识借款人,哎好嘞,哎好嘞,3.5,肯定,yes
6756,benrenshoucui,2.2,询问是否认识借款人,好好,好好,3.5,肯定,yes
6757,benrenshoucui,2.2,询问是否认识借款人,恩对,恩对,3.5,肯定,yes
6758,RESC,2.2,询问是否认识借款人,嗯拜拜,嗯拜拜,3.5,肯定,yes
6759,RESC,2.2,询问是否认识借款人,嗯好的给我,嗯好的给我,3.5,肯定,yes
6760,GHSC,2.2,询问是否认识借款人,嗯是的是的,嗯是的,3.5,肯定,yes
6761,df,2.2,询问是否认识借款人,嗯嗯对吧,嗯对吧,3.5,肯定,yes
6762,benrenshoucui,2.2,询问是否认识借款人,啊是是的我是我是的,啊是是的我是我是的,3.5,肯定,yes
6763,GHSC,2.2,询问是否认识借款人,哦哦知道了,哦知道了,3.5,肯定,yes
6764,GHSC,2.2,询问是否认识借款人,嗯哼怎么啦,嗯哼怎么啦,3.5,肯定,yes
6765,RESC,2.2,询问是否认识借款人,哦我知道啊,哦我知道啊,3.5,肯定,yes
6766,benrenshoucui,2.2,询问是否认识借款人,所以行行行行,所以行行,3.5,肯定,yes
6767,GHSC,2.2,询问是否认识借款人,嗯嗯嗯嗯就是,嗯就是,3.5,肯定,yes
6768,RESC,2.2,询问是否认识借款人,是的亲,是的亲,3.5,肯定,yes
6769,benrenshoucui,2.2,询问是否认识借款人,对呀哥,对呀哥,3.5,肯定,yes
6770,benrenshoucui,2.2,询问是否认识借款人,啊行,啊行,3.5,肯定,yes
6771,GHSC,2.2,询问是否认识借款人,嗯好嘞好嘞,嗯好嘞,3.5,肯定,yes
6772,GHSC,2.2,询问是否认识借款人,没问题,没问题,3.5,肯定,yes
6773,GHSC,2.2,询问是否认识借款人,好的没问题,好的没问题,3.5,肯定,yes
6774,GHSC,2.2,询问是否认识借款人,好我知道了,好我知道了,3.5,肯定,yes
6775,df,2.2,询问是否认识借款人,对呀是的,对呀是的,3.5,肯定,yes
6776,GHSC,2.2,询问是否认识借款人,对你们,对你们,3.5,肯定,yes
6777,benrenshoucui,2.2,询问是否认识借款人,哎挺你说什么事啊,哎挺你说什么事啊,3.5,肯定,yes
6778,benrenshoucui,2.2,询问是否认识借款人,诶是的,诶是的,3.5,肯定,yes
6779,benrenshoucui,2.2,询问是否认识借款人,对您有事吗,对您有事吗,3.5,肯定,yes
6780,GHSC,2.2,询问是否认识借款人,嗯好听啊,嗯好听啊,3.5,肯定,yes
6781,GHSC,2.2,询问是否认识借款人,是啊是啊是啊,是啊是啊是啊,3.5,肯定,yes
6782,benrenshoucui,2.2,询问是否认识借款人,嗯嗯然后,嗯然后,3.5,肯定,yes
6783,benrenshoucui,2.2,询问是否认识借款人,哎对对,哎对,3.5,肯定,yes
6784,GHSC,2.2,询问是否认识借款人,嗯怎么失望你就跟我说吗,嗯怎么失望你就跟我说吗,3.5,肯定,yes
6785,benrenshoucui,2.2,询问是否认识借款人,那是,那是,3.5,肯定,yes
6786,benrenshoucui,2.2,询问是否认识借款人,呃我是啊,呃我是啊,3.5,肯定,yes
6787,GHSC,2.2,询问是否认识借款人,嗯是的,嗯是的,3.5,肯定,yes
6788,benrenshoucui,2.2,询问是否认识借款人,好嘞,好嘞,3.5,肯定,yes
6789,GHSC,2.2,询问是否认识借款人,啊我知道,啊我知道,3.5,肯定,yes
6790,df,2.2,询问是否认识借款人,对知道,对知道,3.5,肯定,yes
6791,benrenshoucui,2.2,询问是否认识借款人,啊我认识十五号都没有客户,啊我认识十五号都没有客户,3.5,肯定,yes
6792,GHSC,2.2,询问是否认识借款人,哦好好好我知道了,哦好好好我知道了,3.5,肯定,yes
6793,benrenshoucui,2.2,询问是否认识借款人,对嗯,对嗯,3.5,肯定,yes
6794,RESC,2.2,询问是否认识借款人,哦是,哦是,3.5,肯定,yes
6795,RESC,2.2,询问是否认识借款人,呃是,呃是,3.5,肯定,yes
6796,GHSC,2.2,询问是否认识借款人,行行行我明白了,行行行我明白了,3.5,肯定,yes
6797,benrenshoucui,2.2,询问是否认识借款人,喂嗯嗯,喂嗯,3.5,肯定,yes
6798,benrenshoucui,2.2,询问是否认识借款人,嗯嗯知道你说,嗯知道你说,3.5,肯定,yes
6799,benrenshoucui,2.2,询问是否认识借款人,谢谢好,谢谢好,3.5,肯定,yes
6800,benrenshoucui,2.2,询问是否认识借款人,嗯嗯那是,嗯那是,3.5,肯定,yes
6801,RESC,2.2,询问是否认识借款人,对呀对呀,对呀对呀,3.5,肯定,yes
6802,GHSC,2.2,询问是否认识借款人,哦哦对对对我说,哦对我说,3.5,肯定,yes
6803,GHSC,2.2,询问是否认识借款人,我只是啊怎么了,我只是啊怎么了,3.5,肯定,yes
6804,benrenshoucui,2.2,询问是否认识借款人,对啊对,对啊对,3.5,肯定,yes
6805,benrenshoucui,2.2,询问是否认识借款人,知道吧,知道吧,3.5,肯定,yes
6806,GHSC,2.2,询问是否认识借款人,也行,也行,3.5,肯定,yes
6807,benrenshoucui,2.2,询问是否认识借款人,对对你,对你,3.5,肯定,yes
6808,df,2.2,询问是否认识借款人,好像是啊,好像是啊,3.5,肯定,yes
6809,benrenshoucui,2.2,询问是否认识借款人,对我是,对我是,3.5,肯定,yes
6810,df,2.2,询问是否认识借款人,园是你说吧,园是你说吧,3.5,肯定,yes
6811,RESC,2.2,询问是否认识借款人,对因为,对因为,3.5,肯定,yes
6812,df,2.2,询问是否认识借款人,哦好的谢谢啊,哦好的谢谢啊,3.5,肯定,yes
6813,GHSC,2.2,询问是否认识借款人,现在我知道,现在我知道,3.5,肯定,yes
6814,df,2.2,询问是否认识借款人,对啊洪湖,对啊洪湖,3.5,肯定,yes
6815,GHSC,2.2,询问是否认识借款人,那对,那对,3.5,肯定,yes
6816,GHSC,2.2,询问是否认识借款人,啊我知道啊,啊我知道啊,3.5,肯定,yes
6817,df,2.2,询问是否认识借款人,哦知道了嗯,哦知道了嗯,3.5,肯定,yes
6818,GHSC,2.2,询问是否认识借款人,我知道啊,我知道啊,3.5,肯定,yes
6819,df,2.2,询问是否认识借款人,啊对啊对,啊对啊对,3.5,肯定,yes
6820,df,2.2,询问是否认识借款人,可以没问题,可以没问题,3.5,肯定,yes
6821,benrenshoucui,2.2,询问是否认识借款人,是呀,是呀,3.5,肯定,yes
6822,GHSC,2.2,询问是否认识借款人,嗯嗯好好好吧,嗯好好好吧,3.5,肯定,yes
6823,RESC,2.2,询问是否认识借款人,哎你好嗯嗯,哎你好嗯,3.5,肯定,yes
6824,benrenshoucui,2.2,询问是否认识借款人,嗯行嘛,嗯行嘛,3.5,肯定,yes
6825,benrenshoucui,2.2,询问是否认识借款人,哦这是,哦这是,3.5,肯定,yes
6826,benrenshoucui,2.2,询问是否认识借款人,嗯对对呀,嗯对呀,3.5,肯定,yes
6827,GHSC,2.2,询问是否认识借款人,嗯谢谢啊,嗯谢谢啊,3.5,肯定,yes
6828,GHSC,2.2,询问是否认识借款人,哦哦那行,哦那行,3.5,肯定,yes
6829,benrenshoucui,2.2,询问是否认识借款人,对对对是走啦是不是十万的电话,对是走啦是不是十万的电话,3.5,肯定,yes
6830,RESC,2.2,询问是否认识借款人,啊啊十二,啊十二,3.5,肯定,yes
6831,GHSC,2.2,询问是否认识借款人,那行啊,那行啊,3.5,肯定,yes
6832,GHSC,2.2,询问是否认识借款人,恩,恩,3.5,肯定,yes
6833,GHSC,2.2,询问是否认识借款人,嗯好的谢谢谢谢谢谢谢谢,嗯好的谢谢,3.5,肯定,yes
6834,benrenshoucui,2.2,询问是否认识借款人,型吗,型吗,3.5,肯定,yes
6835,GHSC,2.2,询问是否认识借款人,嗯知道的啊,嗯知道的啊,3.5,肯定,yes
6836,GHSC,2.2,询问是否认识借款人,那行好,那行好,3.5,肯定,yes
6837,RESC,2.2,询问是否认识借款人,哎是你好哎,哎是你好哎,3.5,肯定,yes
6838,df,2.2,询问是否认识借款人,啊对对对,啊对,3.5,肯定,yes
6839,GHSC,2.2,询问是否认识借款人,嗯好好好好好,嗯好好好,3.5,肯定,yes
6840,GHSC,2.2,询问是否认识借款人,是啊这样啊,是啊这样啊,3.5,肯定,yes
6841,RESC,2.2,询问是否认识借款人,哎对你好,哎对你好,3.5,肯定,yes
6842,df,2.2,询问是否认识借款人,嗯好嘛是吧,嗯好嘛是吧,3.5,肯定,yes
6843,GHSC,2.2,询问是否认识借款人,嗯不错,嗯不错,3.5,肯定,yes
6844,benrenshoucui,2.2,询问是否认识借款人,请啊知道知道,请啊知道,3.5,肯定,yes
6845,benrenshoucui,2.2,询问是否认识借款人,啊对对对对像,啊对像,3.5,肯定,yes
6846,benrenshoucui,2.2,询问是否认识借款人,我是,我是,3.5,肯定,yes
6847,benrenshoucui,2.2,询问是否认识借款人,嗯嗯嗯,嗯,3.5,肯定,yes
6848,df,2.2,询问是否认识借款人,是啊行行行,是啊行行行,3.5,肯定,yes
6849,GHSC,2.2,询问是否认识借款人,好啊,好啊,3.5,肯定,yes
6850,benrenshoucui,2.2,询问是否认识借款人,啊对啊怎么了,啊对啊怎么了,3.5,肯定,yes
6851,RESC,2.2,询问是否认识借款人,请说,请说,3.5,肯定,yes
6852,GHSC,2.2,询问是否认识借款人,啊就是呃对对对,啊就是呃对,3.5,肯定,yes
6853,benrenshoucui,2.2,询问是否认识借款人,我就是啊,我就是啊,3.5,肯定,yes
6854,df,2.2,询问是否认识借款人,哎好,哎好,3.5,肯定,yes
6855,benrenshoucui,2.2,询问是否认识借款人,好的现在是,好的现在是,3.5,肯定,yes
6856,GHSC,2.2,询问是否认识借款人,喂嗯嗯嗯,喂嗯,3.5,肯定,yes
6857,df,2.2,询问是否认识借款人,嗯嗯啊,嗯啊,3.5,肯定,yes
6858,GHSC,2.2,询问是否认识借款人,呃对的,呃对的,3.5,肯定,yes
6859,RESC,2.2,询问是否认识借款人,啊好的好的,啊好的,3.5,肯定,yes
6860,benrenshoucui,2.2,询问是否认识借款人,可以试试,可以试试,3.5,肯定,yes
6861,GHSC,2.2,询问是否认识借款人,哦好好行卡,哦好好行卡,3.5,肯定,yes
6862,benrenshoucui,2.2,询问是否认识借款人,哦那行,哦那行,3.5,肯定,yes
6863,benrenshoucui,2.2,询问是否认识借款人,好像是的,好像是的,3.5,肯定,yes
6864,GHSC,2.2,询问是否认识借款人,知道了知道了好,知道了好,3.5,肯定,yes
6865,benrenshoucui,2.2,询问是否认识借款人,你说你对呀,你说你对呀,3.5,肯定,yes
6866,benrenshoucui,2.2,询问是否认识借款人,啊我就是吧,啊我就是吧,3.5,肯定,yes
6867,GHSC,2.2,询问是否认识借款人,哦知道,哦知道,3.5,肯定,yes
6868,benrenshoucui,2.2,询问是否认识借款人,型,型,3.5,肯定,yes
6869,GHSC,2.2,询问是否认识借款人,就是就是,就是,3.5,肯定,yes
6870,df,2.2,询问是否认识借款人,对的你说,对的你说,3.5,肯定,yes
6871,GHSC,2.2,询问是否认识借款人,那好的,那好的,3.5,肯定,yes
6872,df,2.2,询问是否认识借款人,恩好好,恩好好,3.5,肯定,yes
6873,df,2.2,询问是否认识借款人,你怎么了你什么意思你说吧,你怎么了你什么意思你说吧,3.5,肯定,yes
6874,GHSC,2.2,询问是否认识借款人,哦哦是,哦是,3.5,肯定,yes
6875,RESC,2.2,询问是否认识借款人,能啊,能啊,3.5,肯定,yes
6876,benrenshoucui,2.2,询问是否认识借款人,是呀对呀,是呀对呀,3.5,肯定,yes
6877,benrenshoucui,2.2,询问是否认识借款人,嗯好啦你说,嗯好啦你说,3.5,肯定,yes
6878,benrenshoucui,2.2,询问是否认识借款人,嗯是,嗯是,3.5,肯定,yes
6879,GHSC,2.2,询问是否认识借款人,啊是吧,啊是吧,3.5,肯定,yes
6880,GHSC,2.2,询问是否认识借款人,对对对啊,对啊,3.5,肯定,yes
6881,benrenshoucui,2.2,询问是否认识借款人,恩对呀,恩对呀,3.5,肯定,yes
6882,df,2.2,询问是否认识借款人,哎对对对就是在,哎对就是在,3.5,肯定,yes
6883,GHSC,2.2,询问是否认识借款人,啊是是,啊是,3.5,肯定,yes
6884,GHSC,2.2,询问是否认识借款人,对吧,对吧,3.5,肯定,yes
6885,GHSC,2.2,询问是否认识借款人,好的嗯嗯,好的嗯,3.5,肯定,yes
6886,df,2.2,询问是否认识借款人,嗯嗯谢谢我说说,嗯谢谢我说,3.5,肯定,yes
6887,GHSC,2.2,询问是否认识借款人,噢,噢,3.5,肯定,yes
6888,GHSC,2.2,询问是否认识借款人,啊知道了,啊知道了,3.5,肯定,yes
6889,benrenshoucui,2.2,询问是否认识借款人,哎对,哎对,3.5,肯定,yes
6890,benrenshoucui,2.2,询问是否认识借款人,嗯嗯嗯嗯,嗯,3.5,肯定,yes
6891,GHSC,2.2,询问是否认识借款人,好的好的好的,好的,3.5,肯定,yes
6892,GHSC,2.2,询问是否认识借款人,嗯请您说,嗯请您说,3.5,肯定,yes
6893,GHSC,2.2,询问是否认识借款人,嗯知道,嗯知道,3.5,肯定,yes
6894,RESC,2.2,询问是否认识借款人,哦哦哦,哦,3.5,肯定,yes
6895,benrenshoucui,2.2,询问是否认识借款人,啊就是,啊就是,3.5,肯定,yes
6896,GHSC,2.2,询问是否认识借款人,哦哦好了,哦好了,3.5,肯定,yes
6897,RESC,2.2,询问是否认识借款人,哦好,哦好,3.5,肯定,yes
6898,df,2.2,询问是否认识借款人,拜拜好好,拜拜好好,3.5,肯定,yes
6899,benrenshoucui,2.2,询问是否认识借款人,啊是啊,啊是啊,3.5,肯定,yes
6900,df,2.2,询问是否认识借款人,啊我知道了,啊我知道了,3.5,肯定,yes
6901,benrenshoucui,2.2,询问是否认识借款人,那那是,那是,3.5,肯定,yes
6902,GHSC,2.2,询问是否认识借款人,对对哎,对哎,3.5,肯定,yes
6903,df,2.2,询问是否认识借款人,嗯知道嗯嗯,嗯知道嗯,3.5,肯定,yes
6904,benrenshoucui,2.2,询问是否认识借款人,啊啊我知道,啊我知道,3.5,肯定,yes
6905,GHSC,2.2,询问是否认识借款人,啊好的,啊好的,3.5,肯定,yes
6906,GHSC,2.2,询问是否认识借款人,嗯得,嗯得,3.5,肯定,yes
6907,df,2.2,询问是否认识借款人,我嗯嗯,我嗯,3.5,肯定,yes
6908,GHSC,2.2,询问是否认识借款人,哦好好好,哦好好好,3.5,肯定,yes
6909,GHSC,2.2,询问是否认识借款人,是吧,是吧,3.5,肯定,yes
6910,GHSC,2.2,询问是否认识借款人,嗯嗯再见,嗯再见,3.5,肯定,yes
6911,benrenshoucui,2.2,询问是否认识借款人,我这是,我这是,3.5,肯定,yes
6912,df,2.2,询问是否认识借款人,当然了,当然了,3.5,肯定,yes
6913,benrenshoucui,2.2,询问是否认识借款人,对吧你,对吧你,3.5,肯定,yes
6914,GHSC,2.2,询问是否认识借款人,嗯好的好,嗯好的好,3.5,肯定,yes
6915,df,2.2,询问是否认识借款人,知道了我知道,知道了我知道,3.5,肯定,yes
6916,GHSC,2.2,询问是否认识借款人,好的好的好的好的,好的,3.5,肯定,yes
6917,benrenshoucui,2.2,询问是否认识借款人,对的,对的,3.5,肯定,yes
6918,df,2.2,询问是否认识借款人,对是的是,对是的是,3.5,肯定,yes
6919,GHSC,2.2,询问是否认识借款人,哦行了,哦行了,3.5,肯定,yes
6920,benrenshoucui,2.2,询问是否认识借款人,啊是的,啊是的,3.5,肯定,yes
6921,benrenshoucui,2.2,询问是否认识借款人,是我嗯,是我嗯,3.5,肯定,yes
6922,RESC,2.2,询问是否认识借款人,是的是的这样的,是的这样的,3.5,肯定,yes
6923,df,2.2,询问是否认识借款人,嗯知道就好,嗯知道就好,3.5,肯定,yes
6924,benrenshoucui,2.2,询问是否认识借款人,我也是,我也是,3.5,肯定,yes
6925,df,2.2,询问是否认识借款人,可能是是啊怎么啦,可能是啊怎么啦,3.5,肯定,yes
6926,benrenshoucui,2.2,询问是否认识借款人,好吧好吧啊我是,好吧好吧啊我是,3.5,肯定,yes
6927,GHSC,2.2,询问是否认识借款人,嗯好谢谢算了,嗯好谢谢算了,3.5,肯定,yes
6928,RESC,2.2,询问是否认识借款人,嗯嗯不客气,嗯不客气,3.5,肯定,yes
6929,benrenshoucui,2.2,询问是否认识借款人,可以,可以,3.5,肯定,yes
6930,GHSC,2.2,询问是否认识借款人,我了解,我了解,3.5,肯定,yes
6931,GHSC,2.2,询问是否认识借款人,嗯对咋了,嗯对咋了,3.5,肯定,yes
6932,GHSC,2.2,询问是否认识借款人,嗯好的谢谢,嗯好的谢谢,3.5,肯定,yes
6933,GHSC,2.2,询问是否认识借款人,行了好吧,行了好吧,3.5,肯定,yes
6934,GHSC,2.2,询问是否认识借款人,好知道,好知道,3.5,肯定,yes
6935,GHSC,2.2,询问是否认识借款人,嗯对啊,嗯对啊,3.5,肯定,yes
6936,df,2.2,询问是否认识借款人,啊你知道知道知道,啊你知道,3.5,肯定,yes
6937,benrenshoucui,2.2,询问是否认识借款人,这是啊,这是啊,3.5,肯定,yes
6938,GHSC,2.2,询问是否认识借款人,啊啊啊啊好好,啊啊啊啊好好,3.5,肯定,yes
6939,GHSC,2.2,询问是否认识借款人,就是的,就是的,3.5,肯定,yes
6940,GHSC,2.2,询问是否认识借款人,啊行了吧,啊行了吧,3.5,肯定,yes
6941,benrenshoucui,2.2,询问是否认识借款人,对,对,3.5,肯定,yes
