id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
2750,GHSC,3.5,请求转告,你打错了不好意思啊,你打错了不好意思啊,4.7,非关联人,no
2751,GHSC,3.5,请求转告,都说了这号码是我刚办的,都说了这号码是我刚办的,4.7,非关联人,no
2752,GHSC,3.5,请求转告,嗯我也打错了不是,嗯我也打错了不是,4.7,非关联人,no
2753,df,3.5,请求转告,那我不认识这样啊,那我不认识这样啊,4.7,非关联人,no
2754,GHSC,3.5,请求转告,我是你打错了啊,我是你打错了啊,4.7,非关联人,no
2755,GHSC,3.5,请求转告,你打错了不是的,你打错了不是的,4.7,非关联人,no
2756,GHSC,3.5,请求转告,我不认识他我来你们工行说多次这号码我就用了几年了,我不认识他我来你们工行说多次这号码我就用了几年了,4.7,非关联人,no
2757,GHSC,3.5,请求转告,你打错了我不是啊,你打错了我不是啊,4.7,非关联人,no
2758,benrenshoucui,3.5,请求转告,都说你打错了,都说你打错了,4.7,非关联人,no
2759,benrenshoucui,3.5,请求转告,不认识这不去,不认识这不去,4.7,非关联人,no
2760,GHSC,3.5,请求转告,我不认识呢这个号码我去去拿的你们可以查一下现在这个号码的用有这个这个呃,我不认识呢这个号码我去拿的你们可以查一下现在这个号码的用有这个呃,4.7,非关联人,no
2761,GHSC,3.5,请求转告,不是打错了发信息发错了,不是打错了发信息发错了,4.7,非关联人,no
2762,GHSC,3.5,请求转告,我不认识的谁谁条你是谁知道吧我自己去调不是在字都不认识,我不认识的谁条你是谁知道吧我自己去调不是在字都不认识,4.7,非关联人,no
2763,GHSC,3.5,请求转告,我都不认识原先原先我买这个号的时间我都像你们的行边反应了他说让我去许昌,我都不认识原先我买这个号的时间我都像你们的行边反应了他说让我去许昌,4.7,非关联人,no
2764,GHSC,3.5,请求转告,我和她没有什么关系因为这个号码是我在网上购买的,我和她没有什么关系因为这个号码是我在网上购买的,4.7,非关联人,no
2765,GHSC,3.5,请求转告,不是你打错了请别杀不了我我不认识这个人,不是你打错了请别杀不了我不认识这个人,4.7,非关联人,no
2766,benrenshoucui,3.5,请求转告,王先生是谁我不认识啊,王先生是谁我不认识啊,4.7,非关联人,no
2767,GHSC,3.5,请求转告,啊不是你打错了他号码已经被其他用了一年了,啊不是你打错了他号码已经被其他用了一年了,4.7,非关联人,no
2768,RESC,3.5,请求转告,你搞错啦你发了好多回了没有我没事没事那个,你搞错啦你发了好多回了没有我没事那个,4.7,非关联人,no
2769,benrenshoucui,3.5,请求转告,我是不认识,我是不认识,4.7,非关联人,no
2770,benrenshoucui,3.5,请求转告,我不认识他我就是新办的卡我这个卡已经办一年,我不认识他我就是新办的卡我这个卡已经办一年,4.7,非关联人,no
2771,GHSC,3.5,请求转告,但多打错了,但多打错了,4.7,非关联人,no
2772,GHSC,3.5,请求转告,我都不认识啊,我都不认识啊,4.7,非关联人,no
2773,GHSC,3.5,请求转告,我不认识你们打错了我不认识我姓王,我不认识你们打错了我不认识我姓王,4.7,非关联人,no
2774,GHSC,3.5,请求转告,我都说不是你听到我打个电话什么,我都说不是你听到我打个电话什么,4.7,非关联人,no
2775,GHSC,3.5,请求转告,欧洲大陆现在不认识,欧洲大陆现在不认识,4.7,非关联人,no
2776,benrenshoucui,3.5,请求转告,我不认识啊,我不认识啊,4.7,非关联人,no
2777,GHSC,3.5,请求转告,哎我打错了我不是,哎我打错了我不是,4.7,非关联人,no
2778,GHSC,3.5,请求转告,我就不认识这个号码我刚刚才才办过来的,我就不认识这个号码我刚刚才办过来的,4.7,非关联人,no
2779,GHSC,3.5,请求转告,不好意思这个手机号码是我们刚刚换的,不好意思这个手机号码是我们刚刚换的,4.7,非关联人,no
2780,benrenshoucui,3.5,请求转告,什么我这个号码都用了几年了还是常有,什么我这个号码都用了几年了还是常有,4.7,非关联人,no
2781,GHSC,3.5,请求转告,不认识号几个宋先生,不认识号几个宋先生,4.7,非关联人,no
2782,GHSC,3.5,请求转告,不认识我不认识他,不认识我不认识他,4.7,非关联人,no
2783,GHSC,3.5,请求转告,啊不是啊你打错电话了吧,啊不是啊你打错电话了吧,4.7,非关联人,no
2784,GHSC,3.5,请求转告,啊不认识,啊不认识,4.7,非关联人,no
2785,GHSC,3.5,请求转告,这个号码是我在移动公司要的原因信阳的多了我来知道是谁呀,这个号码是我在移动公司要的原因信阳的多了我来知道是谁呀,4.7,非关联人,no
2786,GHSC,3.5,请求转告,我不认识了我不是认识这个人呢,我不认识了我不是认识这个人呢,4.7,非关联人,no
2787,GHSC,3.5,请求转告,我知道我说你们是不是搞错了,我知道我说你们是不是搞错了,4.7,非关联人,no
2788,benrenshoucui,3.5,请求转告,不认的,不认的,4.7,非关联人,no
2789,GHSC,3.5,请求转告,不是我们他没有姓黄的,不是我们他没有姓黄的,4.7,非关联人,no
2790,GHSC,3.5,请求转告,我姓钱,我姓钱,4.7,非关联人,no
2791,GHSC,3.5,请求转告,应该错了,应该错了,4.7,非关联人,no
2792,GHSC,3.5,请求转告,你打错人,你打错人,4.7,非关联人,no
2793,df,3.5,请求转告,我想吃你打错了,我想吃你打错了,4.7,非关联人,no
2794,RESC,3.5,请求转告,我不姓严你搞错了搞错了,我不姓严你搞错了搞错了,4.7,非关联人,no
2795,GHSC,3.5,请求转告,那你搞错了,那你搞错了,4.7,非关联人,no
2796,GHSC,3.5,请求转告,不认识我觉得后面,不认识我觉得后面,4.7,非关联人,no
2797,GHSC,3.5,请求转告,四年是的您打错了,四年是的您打错了,4.7,非关联人,no
2798,GHSC,3.5,请求转告,不认识我说我新买的好好,不认识我说我新买的好好,4.7,非关联人,no
2799,GHSC,3.5,请求转告,我都不姓谢的,我都不姓谢的,4.7,非关联人,no
2800,GHSC,3.5,请求转告,我不认识你他的数据块钱呢已经不用了啊我从嗯我也用不了,我不认识你他的数据块钱呢已经不用了啊我从嗯我也用不了,4.7,非关联人,no
2801,RESC,3.5,请求转告,不是不是搞错了,不是搞错了,4.7,非关联人,no
2802,GHSC,3.5,请求转告,哦不认识,哦不认识,4.7,非关联人,no
2803,GHSC,3.5,请求转告,我姓李,我姓李,4.7,非关联人,no
2804,benrenshoucui,3.5,请求转告,啊不认识过了保,啊不认识过了保,4.7,非关联人,no
2805,benrenshoucui,3.5,请求转告,哦哦哦不是二,哦哦哦不是二,4.7,非关联人,no
2806,GHSC,3.5,请求转告,我不认识他我这个号码不进去但从办了,我不认识他我这个号码不进去但从办了,4.7,非关联人,no
2807,GHSC,3.5,请求转告,不认识你干嘛,不认识你干嘛,4.7,非关联人,no
2808,benrenshoucui,3.5,请求转告,不是国内身高错了信息搞错了拜拜,不是国内身高错了信息搞错了拜拜,4.7,非关联人,no
2809,GHSC,3.5,请求转告,你打好几遍电话我说了我不是我不认识他也没给我打了,你打好几遍电话我说了我不是我不认识他也没给我打了,4.7,非关联人,no
2810,benrenshoucui,3.5,请求转告,啊我不知道是,啊我不知道是,4.7,非关联人,no
2811,RESC,3.5,请求转告,打错了吧我姓贾,打错了吧我姓贾,4.7,非关联人,no
2812,GHSC,3.5,请求转告,你打错了这个电话号码是我在我我不给你打过电话,你打错了这个电话号码是我在我不给你打过电话,4.7,非关联人,no
2813,benrenshoucui,3.5,请求转告,昨天打错了吧,昨天打错了吧,4.7,非关联人,no
2814,GHSC,3.5,请求转告,我不知道这个号码我是去移动公司要的我不知道啊,我不知道这个号码我是去移动公司要的我不知道啊,4.7,非关联人,no
2815,benrenshoucui,3.5,请求转告,诶嗯没错了就打错了,诶嗯没错了就打错了,4.7,非关联人,no
2816,GHSC,3.5,请求转告,不认识说了很多遍了不认识,不认识说了很多遍了不认识,4.7,非关联人,no
2817,GHSC,3.5,请求转告,呃不是这个号码是我刚新办的,呃不是这个号码是我刚新办的,4.7,非关联人,no
2818,GHSC,3.5,请求转告,不是搞错了你,不是搞错了你,4.7,非关联人,no
2819,df,3.5,请求转告,我不认识啊我不知道你不会查,我不认识啊我不知道你不会查,4.7,非关联人,no
2820,benrenshoucui,3.5,请求转告,没了我接受这个电话的时候就根本就不认识这个人,没了我接受这个电话的时候就根本就不认识这个人,4.7,非关联人,no
2821,GHSC,3.5,请求转告,我哪里认识他了你你们老是在银行里面是哪个银行的,我哪里认识他了你你们老是在银行里面是哪个银行的,4.7,非关联人,no
2822,benrenshoucui,3.5,请求转告,哦又不认识您的你你你到单位谁的呀,哦又不认识您的你到单位谁的呀,4.7,非关联人,no
2823,GHSC,3.5,请求转告,我不认识他他之前,我不认识他之前,4.7,非关联人,no
2824,GHSC,3.5,请求转告,我都说了你们打错了现在都电话是我在用我不认识这个人,我都说了你们打错了现在都电话是我在用我不认识这个人,4.7,非关联人,no
2825,GHSC,3.5,请求转告,我不认识他不是他现在没不是他在用这个手机现在我在用,我不认识他不是他现在没不是他在用这个手机现在我在用,4.7,非关联人,no
2826,GHSC,3.5,请求转告,那我还是搞错了,那我还是搞错了,4.7,非关联人,no
2827,GHSC,3.5,请求转告,我不认识他你打错电话了,我不认识他你打错电话了,4.7,非关联人,no
2828,benrenshoucui,3.5,请求转告,他这个号码过户了我不是,他这个号码过户了我不是,4.7,非关联人,no
2829,GHSC,3.5,请求转告,不认识不是这个号码是我后来办,不认识不是这个号码是我后来办,4.7,非关联人,no
2830,GHSC,3.5,请求转告,没有他现在这个店他现在都电话不知道用你说这个人我不是我不知道我说我不来的卡,没有他现在这个店他现在都电话不知道用你说这个人我不是我不知道我说我不来的卡,4.7,非关联人,no
2831,GHSC,3.5,请求转告,不好意思不认识,不好意思不认识,4.7,非关联人,no
2832,GHSC,3.5,请求转告,没有我不是不是你打错了吧,没有我不是你打错了吧,4.7,非关联人,no
2833,benrenshoucui,3.5,请求转告,那好的好的我不认识,那好的我不认识,4.7,非关联人,no
2834,benrenshoucui,3.5,请求转告,我不认识我不认识这个号码是我刚刚从移动那里重新购的,我不认识我不认识这个号码是我刚刚从移动那里重新购的,4.7,非关联人,no
2835,GHSC,3.5,请求转告,我叫你工作人员工资也不是这个号码打错了吧,我叫你工作人员工资也不是这个号码打错了吧,4.7,非关联人,no
2836,GHSC,3.5,请求转告,哦错了错了你们打过几次了跟你说你说你说不是了我说他没有任何关系好吧,哦错了错了你们打过几次了跟你说你说你说不是了我说他没有任何关系好吧,4.7,非关联人,no
2837,GHSC,3.5,请求转告,我现在这个号我我用了他现在用啥我也不我不认识他,我现在这个号我用了他现在用啥我也不我不认识他,4.7,非关联人,no
2838,GHSC,3.5,请求转告,你要打错电话啦,你要打错电话啦,4.7,非关联人,no
2839,GHSC,3.5,请求转告,我想你电话打错了我想停产,我想你电话打错了我想停产,4.7,非关联人,no
2840,benrenshoucui,3.5,请求转告,我不认识啊我是从我这个靠以后我不认识啊,我不认识啊我是从我这个靠以后我不认识啊,4.7,非关联人,no
2841,GHSC,3.5,请求转告,我这个号是我自己去买的,我这个号是我自己去买的,4.7,非关联人,no
2842,GHSC,3.5,请求转告,那我怎么会认识他了我这个号码一直用了两年了你你们老师银行你们可以到他家去找他呀,那我怎么会认识他了我这个号码一直用了两年了你你们老师银行你们可以到他家去找他呀,4.7,非关联人,no
2843,GHSC,3.5,请求转告,不是啊不认识,不是啊不认识,4.7,非关联人,no
2844,GHSC,3.5,请求转告,两个不认是他有,两个不认是他有,4.7,非关联人,no
2845,GHSC,3.5,请求转告,哦不是问什什么张天生我不是章天生,哦不是问什什么张天生我不是章天生,4.7,非关联人,no
2846,RESC,3.5,请求转告,我根本不认识他我都不知道你们怎么老是打我的电话,我根本不认识他我都不知道你们怎么老是打我的电话,4.7,非关联人,no
2847,GHSC,3.5,请求转告,我不认识她我这个是我这个电话是在移动的办的,我不认识她我这个是我这个电话是在移动的办的,4.7,非关联人,no
2848,GHSC,3.5,请求转告,我不是是他这个号码我已经用了好几年了,我不是是他这个号码我已经用了好几年了,4.7,非关联人,no
2849,GHSC,3.5,请求转告,啊他应该把卡注销然后我又用这张卡了吗,啊他应该把卡注销然后我又用这张卡了吗,4.7,非关联人,no
2850,GHSC,3.5,请求转告,我不认识我上次就已经打电话到你们说过了有一个人的手机去弄这个不知道什么经常发那个短信给我,我不认识我上次就已经打电话到你们说过了有一个人的手机去弄这个不知道什么经常发那个短信给我,4.7,非关联人,no
2851,GHSC,3.5,请求转告,我不知道如果说的噢噢嗯,我不知道如果说的噢嗯,4.7,非关联人,no
2852,GHSC,3.5,请求转告,我那我那那我不知道我不认识这个人,我那我那我不知道我不认识这个人,4.7,非关联人,no
2853,benrenshoucui,3.5,请求转告,我不清楚我觉得我都不认识,我不清楚我觉得我都不认识,4.7,非关联人,no
2854,GHSC,3.5,请求转告,我不认识我我还真没打你那个电话我还说你寂寞噻,我不认识我还真没打你那个电话我还说你寂寞噻,4.7,非关联人,no
2855,GHSC,3.5,请求转告,不认识吧我我我身边没有兴和的这个人你不打错了,不认识吧我身边没有兴和的这个人你不打错了,4.7,非关联人,no
2856,benrenshoucui,3.5,请求转告,电子我不认识证券我在联通公司办的卡,电子我不认识证券我在联通公司办的卡,4.7,非关联人,no
2857,GHSC,3.5,请求转告,你是在搞错啊,你是在搞错啊,4.7,非关联人,no
2858,GHSC,3.5,请求转告,我不认识吗,我不认识吗,4.7,非关联人,no
2859,RESC,3.5,请求转告,刚错了吧,刚错了吧,4.7,非关联人,no
2860,RESC,3.5,请求转告,你打错了吧,你打错了吧,4.7,非关联人,no
2861,GHSC,3.5,请求转告,我哪里是唐先生的你打错了哦你平时打这个电话房子啥了,我哪里是唐先生的你打错了哦你平时打这个电话房子啥了,4.7,非关联人,no
2862,df,3.5,请求转告,对打打错了电话,对打打错了电话,4.7,非关联人,no
2863,GHSC,3.5,请求转告,不认生打错了,不认生打错了,4.7,非关联人,no
2864,GHSC,3.5,请求转告,我不认识诶,我不认识诶,4.7,非关联人,no
2865,GHSC,3.5,请求转告,嗯对你先不认识更新,嗯对你先不认识更新,4.7,非关联人,no
2866,GHSC,3.5,请求转告,不是说这个是我刚办的卡,不是说这个是我刚办的卡,4.7,非关联人,no
2867,GHSC,3.5,请求转告,我不知道个人,我不知道个人,4.7,非关联人,no
2868,GHSC,3.5,请求转告,不是哦哦,不是哦,4.7,非关联人,no
2869,GHSC,3.5,请求转告,我不认识我这卡的后半的,我不认识我这卡的后半的,4.7,非关联人,no
2870,GHSC,3.5,请求转告,不认识他走到一千一开通管了到河南去了,不认识他走到一千一开通管了到河南去了,4.7,非关联人,no
2871,benrenshoucui,3.5,请求转告,我不认识他这个电话号码上,我不认识他这个电话号码上,4.7,非关联人,no
2872,benrenshoucui,3.5,请求转告,我不认识杨钱,我不认识杨钱,4.7,非关联人,no
2873,GHSC,3.5,请求转告,你找错人了,你找错人了,4.7,非关联人,no
2874,GHSC,3.5,请求转告,我不认识修,我不认识修,4.7,非关联人,no
2875,GHSC,3.5,请求转告,哎不好意思大错,哎不好意思大错,4.7,非关联人,no
2876,GHSC,3.5,请求转告,不认识这个号码是买了好久了吗,不认识这个号码是买了好久了吗,4.7,非关联人,no
2877,benrenshoucui,3.5,请求转告,不是不是我不认识啊,不是我不认识啊,4.7,非关联人,no
2878,GHSC,3.5,请求转告,不是的搞错了,不是的搞错了,4.7,非关联人,no
2879,GHSC,3.5,请求转告,不是我不认识什么女女士,不是我不认识什么女女士,4.7,非关联人,no
2880,RESC,3.5,请求转告,我不幸中我姓杨应该等错了吧,我不幸中我姓杨应该等错了吧,4.7,非关联人,no
2881,GHSC,3.5,请求转告,我不认识他啊不是不是拜拜,我不认识他啊不是拜拜,4.7,非关联人,no
2882,GHSC,3.5,请求转告,不认识不认识,不认识不认识,4.7,非关联人,no
2883,benrenshoucui,3.5,请求转告,我不知道打错了,我不知道打错了,4.7,非关联人,no
2884,RESC,3.5,请求转告,我都说不是这张卡是我重新买的,我都说不是这张卡是我重新买的,4.7,非关联人,no
2885,GHSC,3.5,请求转告,我再说一遍你说不了他名字我也不知道你说的是谁,我再说一遍你说不了他名字我也不知道你说的是谁,4.7,非关联人,no
2886,GHSC,3.5,请求转告,什么江先生,什么江先生,4.7,非关联人,no
2887,GHSC,3.5,请求转告,我不是啊你帮我解除吧这个号码是我知道吧,我不是啊你帮我解除吧这个号码是我知道吧,4.7,非关联人,no
2888,RESC,3.5,请求转告,不是黄先生不是华夏用的,不是黄先生不是华夏用的,4.7,非关联人,no
2889,GHSC,3.5,请求转告,我不认识这张卡是我那前几天才刚办呢,我不认识这张卡是我那前几天才刚办呢,4.7,非关联人,no
2890,RESC,3.5,请求转告,错了吧,错了吧,4.7,非关联人,no
2891,RESC,3.5,请求转告,不是我姓董跟他没有关系,不是我姓董跟他没有关系,4.7,非关联人,no
2892,benrenshoucui,3.5,请求转告,不是不认识不是这个人,不是不认识不是这个人,4.7,非关联人,no
2893,GHSC,3.5,请求转告,我不认识你,我不认识你,4.7,非关联人,no
2894,GHSC,3.5,请求转告,老婆老不好意思不认识,老婆老不好意思不认识,4.7,非关联人,no
2895,GHSC,3.5,请求转告,我不认识他您先他以前这个号码已经被其他人二次使用了现在不是他不用啊,我不认识他您先他以前这个号码已经被其他人二次使用了现在不是他不用啊,4.7,非关联人,no
2896,benrenshoucui,3.5,请求转告,不认识不认识他老是打电话也打这个电话打到我这里来,不认识不认识他老是打电话也打这个电话打到我这里来,4.7,非关联人,no
2897,GHSC,3.5,请求转告,哦不认识啦,哦不认识啦,4.7,非关联人,no
2898,RESC,3.5,请求转告,我不我也不是他我也不认识他,我不我也不是他我也不认识他,4.7,非关联人,no
2899,GHSC,3.5,请求转告,电话号换了我说新办的电话号别人给我打了想想,电话号换了我说新办的电话号别人给我打了想想,4.7,非关联人,no
2900,GHSC,3.5,请求转告,我不认识你们老是打这个电话什么意思啊,我不认识你们老是打这个电话什么意思啊,4.7,非关联人,no
2901,GHSC,3.5,请求转告,我不我不认识这个人,我不我不认识这个人,4.7,非关联人,no
2902,benrenshoucui,3.5,请求转告,我不是他朋友我是那啥我就是几乎,我不是他朋友我是那啥我就是几乎,4.7,非关联人,no
2903,RESC,3.5,请求转告,要是打错了,要是打错了,4.7,非关联人,no
2904,benrenshoucui,3.5,请求转告,你打错了为什么每次那个短号一二那个信息发我手机上呢我都不认识吧,你打错了为什么每次那个短号一二那个信息发我手机上呢我都不认识吧,4.7,非关联人,no
2905,GHSC,3.5,请求转告,呃我不认识他,呃我不认识他,4.7,非关联人,no
2906,GHSC,3.5,请求转告,不认识是宋女士,不认识是宋女士,4.7,非关联人,no
2907,GHSC,3.5,请求转告,我不认识型,我不认识型,4.7,非关联人,no
2908,GHSC,3.5,请求转告,不好意思你打错电话了,不好意思你打错电话了,4.7,非关联人,no
2909,GHSC,3.5,请求转告,很打错了,很打错了,4.7,非关联人,no
2910,GHSC,3.5,请求转告,这个电话就是我的电话,这个电话就是我的电话,4.7,非关联人,no
2911,RESC,3.5,请求转告,我不认识他我也不知道什么叫奸商你可以去寺院,我不认识他我也不知道什么叫奸商你可以去寺院,4.7,非关联人,no
2912,df,3.5,请求转告,为什么呀怎么不认识啊,为什么呀怎么不认识啊,4.7,非关联人,no
2913,GHSC,3.5,请求转告,我不认识新三天呢,我不认识新三天呢,4.7,非关联人,no
2914,benrenshoucui,3.5,请求转告,您打错了,您打错了,4.7,非关联人,no
2915,GHSC,3.5,请求转告,那我觉得我有什么关系呀鞋把我的电话我不认识这个人,那我觉得我有什么关系呀鞋把我的电话我不认识这个人,4.7,非关联人,no
2916,GHSC,3.5,请求转告,我我不认识不认识,我不认识不认识,4.7,非关联人,no
2917,benrenshoucui,3.5,请求转告,是男的您是找错人了,是男的您是找错人了,4.7,非关联人,no
2918,GHSC,3.5,请求转告,哎你拿怎么老打这个电话来你哪里你什么事你们老打电话还是讲不清楚搞错了,哎你拿怎么老打这个电话来你哪里你什么事你们老打电话还是讲不清楚搞错了,4.7,非关联人,no
2919,benrenshoucui,3.5,请求转告,你弄错了呗,你弄错了呗,4.7,非关联人,no
2920,benrenshoucui,3.5,请求转告,不认识他这个号码过户了,不认识他这个号码过户了,4.7,非关联人,no
2921,GHSC,3.5,请求转告,再跟你讲还是不认识,再跟你讲还是不认识,4.7,非关联人,no
2922,GHSC,3.5,请求转告,嗯不认识啊,嗯不认识啊,4.7,非关联人,no
2923,GHSC,3.5,请求转告,你搞错了不是,你搞错了不是,4.7,非关联人,no
2924,GHSC,3.5,请求转告,不是不是不是那个是人家用过了我是后面才要的这个电话号码,不是那个是人家用过了我是后面才要的这个电话号码,4.7,非关联人,no
2925,GHSC,3.5,请求转告,我我我不大认识他,我不大认识他,4.7,非关联人,no
2926,benrenshoucui,3.5,请求转告,搞错了吧,搞错了吧,4.7,非关联人,no
2927,benrenshoucui,3.5,请求转告,不是你说你继续有什么事你说是,不是你说你继续有什么事你说是,4.7,非关联人,no
2928,GHSC,3.5,请求转告,不认识我这是新办的手机号,不认识我这是新办的手机号,4.7,非关联人,no
2929,benrenshoucui,3.5,请求转告,就留错了,就留错了,4.7,非关联人,no
2930,GHSC,3.5,请求转告,你搞错了吧,你搞错了吧,4.7,非关联人,no
2931,GHSC,3.5,请求转告,喂什么周先生,喂什么周先生,4.7,非关联人,no
2932,GHSC,3.5,请求转告,你打错了不是我单我不认识这个人,你打错了不是我单我不认识这个人,4.7,非关联人,no
2933,RESC,3.5,请求转告,吴女士啊,吴女士啊,4.7,非关联人,no
2934,df,3.5,请求转告,我不是我我这个新买的号知道吧新版好我不认识的人,我不是我这个新买的号知道吧新版好我不认识的人,4.7,非关联人,no
2935,GHSC,3.5,请求转告,我不姓名我我这个手机号码就刚买的你懂不懂,我不姓名我这个手机号码就刚买的你懂不懂,4.7,非关联人,no
2936,benrenshoucui,3.5,请求转告,不认是,不认是,4.7,非关联人,no
2937,GHSC,3.5,请求转告,你打错电话了怎么一遍一遍的那种大呢,你打错电话了怎么一遍的那种大呢,4.7,非关联人,no
2938,GHSC,3.5,请求转告,我都说了我不认识他,我都说了我不认识他,4.7,非关联人,no
2939,GHSC,3.5,请求转告,是搞错吧,是搞错吧,4.7,非关联人,no
2940,GHSC,3.5,请求转告,你不知道他,你不知道他,4.7,非关联人,no
2941,GHSC,3.5,请求转告,我不用户我也不认识雇的,我不用户我也不认识雇的,4.7,非关联人,no
2942,benrenshoucui,3.5,请求转告,不认尸,不认尸,4.7,非关联人,no
2943,benrenshoucui,3.5,请求转告,不是你们是怎么回事啊这个电话你就找都停了我现在就买过来了您老是打这个电话,不是你们是怎么回事啊这个电话你就找都停了我现在就买过来了您老是打这个电话,4.7,非关联人,no
2944,benrenshoucui,3.5,请求转告,我是你找错了,我是你找错了,4.7,非关联人,no
2945,GHSC,3.5,请求转告,打错老是打我电话,打错老是打我电话,4.7,非关联人,no
2946,benrenshoucui,3.5,请求转告,嗯嗯我不认识他,嗯我不认识他,4.7,非关联人,no
2947,GHSC,3.5,请求转告,不知道这电话,不知道这电话,4.7,非关联人,no
2948,RESC,3.5,请求转告,我不知道你说的是谁,我不知道你说的是谁,4.7,非关联人,no
2949,GHSC,3.5,请求转告,不知道诶,不知道诶,4.7,非关联人,no
2950,GHSC,3.5,请求转告,我不认识就是我的电话什么的意思,我不认识就是我的电话什么的意思,4.7,非关联人,no
2951,GHSC,3.5,请求转告,他早就改了这号码我就我都用了好几年了,他早就改了这号码我就我都用了好几年了,4.7,非关联人,no
2952,GHSC,3.5,请求转告,我不认识的,我不认识的,4.7,非关联人,no
2953,GHSC,3.5,请求转告,不认识给我去买个电话吧,不认识给我去买个电话吧,4.7,非关联人,no
2954,GHSC,3.5,请求转告,啊不认识啊,啊不认识啊,4.7,非关联人,no
2955,RESC,3.5,请求转告,不会不会不是不是不是打错了,不会不是打错了,4.7,非关联人,no
2956,GHSC,3.5,请求转告,哦不认识这个号码呃一一我用了几年了,哦不认识这个号码呃一一我用了几年了,4.7,非关联人,no
2957,GHSC,3.5,请求转告,不认识不要给我打电话了你一直给我打电话我没有工商银行的卡,不认识不要给我打电话了你一直给我打电话我没有工商银行的卡,4.7,非关联人,no
2958,GHSC,3.5,请求转告,我不认识他这个号码是我买的,我不认识他这个号码是我买的,4.7,非关联人,no
2959,GHSC,3.5,请求转告,不是我昨天不是跟你说了你打错电话了,不是我昨天不是跟你说了你打错电话了,4.7,非关联人,no
2960,GHSC,3.5,请求转告,不是不是你打错了吧,不是你打错了吧,4.7,非关联人,no
2961,benrenshoucui,3.5,请求转告,你打错了我他这个电话号码,你打错了我他这个电话号码,4.7,非关联人,no
2962,RESC,3.5,请求转告,你打错了我不认识啊,你打错了我不认识啊,4.7,非关联人,no
2963,GHSC,3.5,请求转告,你打错了打错了,你打错了,4.7,非关联人,no
2964,GHSC,3.5,请求转告,哎你大姨那个打错了,哎你大姨那个打错了,4.7,非关联人,no
2965,GHSC,3.5,请求转告,这个卡就我刚买的,这个卡就我刚买的,4.7,非关联人,no
2966,GHSC,3.5,请求转告,什么工商银行唐先生你打错了,什么工商银行唐先生你打错了,4.7,非关联人,no
2967,GHSC,3.5,请求转告,我不兴您打错了吧,我不兴您打错了吧,4.7,非关联人,no
2968,GHSC,3.5,请求转告,喂我现在不认识了,喂我现在不认识了,4.7,非关联人,no
2969,GHSC,3.5,请求转告,不认识啊这张卡是刚办出来的因为这个是孩子用的我的小孩用吗,不认识啊这张卡是刚办出来的因为这个是孩子用的我的小孩用吗,4.7,非关联人,no
2970,GHSC,3.5,请求转告,不认识一股的电话号码应该拿回来就是那个什么信用卡还是怎么七七的那个,不认识一股的电话号码应该拿回来就是那个什么信用卡还是怎么七七的那个,4.7,非关联人,no
2971,benrenshoucui,3.5,请求转告,知道打错了,知道打错了,4.7,非关联人,no
2972,benrenshoucui,3.5,请求转告,不是我说你打错了,不是我说你打错了,4.7,非关联人,no
2973,GHSC,3.5,请求转告,我不认识他这个号码是我刚买的,我不认识他这个号码是我刚买的,4.7,非关联人,no
2974,GHSC,3.5,请求转告,我姓张本人不姓张,我姓张本人不姓张,4.7,非关联人,no
2975,GHSC,3.5,请求转告,你跟你搞错了,你跟你搞错了,4.7,非关联人,no
2976,benrenshoucui,3.5,请求转告,啊不是不好意思这个手机号码我是刚买的,啊不是不好意思这个手机号码我是刚买的,4.7,非关联人,no
2977,benrenshoucui,3.5,请求转告,啊错了吧,啊错了吧,4.7,非关联人,no
2978,RESC,3.5,请求转告,看得心打错了吗,看得心打错了吗,4.7,非关联人,no
2979,GHSC,3.5,请求转告,啊错了错了,啊错了错了,4.7,非关联人,no
2980,GHSC,3.5,请求转告,我不认识啊红,我不认识啊红,4.7,非关联人,no
2981,GHSC,3.5,请求转告,我不认识什么陈先生那我是打错电话呀,我不认识什么陈先生那我是打错电话呀,4.7,非关联人,no
2982,benrenshoucui,3.5,请求转告,哦你打错了是吧嗯,哦你打错了是吧嗯,4.7,非关联人,no
2983,GHSC,3.5,请求转告,不认识的号码我年轻干嘛呢,不认识的号码我年轻干嘛呢,4.7,非关联人,no
2984,GHSC,3.5,请求转告,不认识这个我是他同事同事转接到电话我又重新给我的卡你可能打错了,不认识这个我是他同事转接到电话我又重新给我的卡你可能打错了,4.7,非关联人,no
2985,GHSC,3.5,请求转告,喂我刚才我打错了吧,喂我刚才我打错了吧,4.7,非关联人,no
2986,df,3.5,请求转告,我不认识啊我这个手机号我这边大概不到二十天呢,我不认识啊我这个手机号我这边大概不到二十天呢,4.7,非关联人,no
2987,GHSC,3.5,请求转告,我想不是你打错了你再打我昨天啊,我想不是你打错了你再打我昨天啊,4.7,非关联人,no
2988,GHSC,3.5,请求转告,我这我这手机号新换的他那换号了吧挺多人找他的,我这我这手机号新换的他那换号了吧挺多人找他的,4.7,非关联人,no
2989,benrenshoucui,3.5,请求转告,打错了雨打错了,打错了雨打错了,4.7,非关联人,no
