id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
20709,df,3.4,二次确认,我知道我是一个银行卡不行我把银行卡重新提交了提交了以后现在,我知道我是一个银行卡不行我把银行卡重新提交了提交了以后现在,4.4,清楚借款,yes
20710,benrenshoucui,3.4,二次确认,啊知道这事我有呃这个井号键我都忘了,啊知道这事我有呃这个井号键我都忘了,4.4,清楚借款,yes
20711,benrenshoucui,3.4,二次确认,好的好的我知道了嗯,好的我知道了嗯,4.4,清楚借款,yes
20712,benrenshoucui,3.4,二次确认,嗯我的我我我我,嗯我的我,4.4,清楚借款,yes
20713,benrenshoucui,3.4,二次确认,知道啊马上啊,知道啊马上啊,4.4,清楚借款,yes
20714,benrenshoucui,3.4,二次确认,处理嗯知道,处理嗯知道,4.4,清楚借款,yes
20715,benrenshoucui,3.4,二次确认,上我我知道,上我我知道,4.4,清楚借款,yes
20716,benrenshoucui,3.4,二次确认,啊我知道我打电话跟你说了,啊我知道我打电话跟你说了,4.4,清楚借款,yes
20717,benrenshoucui,3.4,二次确认,对对是上,对是上,4.4,清楚借款,yes
20718,df,3.4,二次确认,我知道我就是就行,我知道我就是就行,4.4,清楚借款,yes
20719,benrenshoucui,3.4,二次确认,哦知道因为当时问什么原因好像被哪个地方被扣款了吗然后导致那个呃后来那个因为没有,哦知道因为当时问什么原因好像被哪个地方被扣款了吗然后导致那个呃后来那个因为没有,4.4,清楚借款,yes
20720,benrenshoucui,3.4,二次确认,啊看到了型知道了我等处理,啊看到了型知道了我等处理,4.4,清楚借款,yes
20721,RESC,3.4,二次确认,不要忙所以忘记了,不要忙所以忘记了,4.4,清楚借款,yes
20722,benrenshoucui,3.4,二次确认,啊我知道我刷的卡现在还没到账就会就还了,啊我知道我刷的卡现在还没到账就会就还了,4.4,清楚借款,yes
20723,benrenshoucui,3.4,二次确认,好知道,好知道,4.4,清楚借款,yes
20724,benrenshoucui,3.4,二次确认,知道了几天吧我知道啊,知道了几天吧我知道啊,4.4,清楚借款,yes
20725,benrenshoucui,3.4,二次确认,呃我知道来短信了之后我给我给你们分公司也打过电话,呃我知道来短信了之后我给我给你们分公司也打过电话,4.4,清楚借款,yes
20726,benrenshoucui,3.4,二次确认,我现在先知道呀对,我现在先知道呀对,4.4,清楚借款,yes
20727,df,3.4,二次确认,我知道明天给今天还没发工资,我知道明天给今天还没发工资,4.4,清楚借款,yes
20728,df,3.4,二次确认,啊说是我知道的我会,啊说是我知道的我会,4.4,清楚借款,yes
20729,df,3.4,二次确认,啊我知道知道是因为咋回事呢我这个月我没交钱呢我跟我老公现在正刘证办理婚了,啊我知道知道是因为咋回事呢我这个月我没交钱呢我跟我老公现在正刘证办理婚了,4.4,清楚借款,yes
20730,df,3.4,二次确认,知道啊昨天忘记充充钱,知道啊昨天忘记充充钱,4.4,清楚借款,yes
20731,df,3.4,二次确认,啊这这里我知道,啊这这里我知道,4.4,清楚借款,yes
20732,benrenshoucui,3.4,二次确认,嗯嗯对呀我,嗯对呀我,4.4,清楚借款,yes
20733,df,3.4,二次确认,喂你好我说知道呀我我,喂你好我说知道呀我,4.4,清楚借款,yes
20734,benrenshoucui,3.4,二次确认,哦想知道,哦想知道,4.4,清楚借款,yes
20735,df,3.4,二次确认,啊知道知道不是我现在可呃卡通余额了,啊知道不是我现在可呃卡通余额了,4.4,清楚借款,yes
20736,benrenshoucui,3.4,二次确认,哦好了我知道了,哦好了我知道了,4.4,清楚借款,yes
20737,benrenshoucui,3.4,二次确认,知道知道呢,知道呢,4.4,清楚借款,yes
20738,df,3.4,二次确认,啊对你说,啊对你说,4.4,清楚借款,yes
20739,benrenshoucui,3.4,二次确认,知道你这两天方式就完了,知道你这两天方式就完了,4.4,清楚借款,yes
20740,benrenshoucui,3.4,二次确认,哦知道哦,哦知道哦,4.4,清楚借款,yes
20741,df,3.4,二次确认,啊道知道知道知道我那个连接,啊道知道我那个连接,4.4,清楚借款,yes
20742,benrenshoucui,3.4,二次确认,好的好的知道好的嗯,好的知道好的嗯,4.4,清楚借款,yes
20743,benrenshoucui,3.4,二次确认,八百多,八百多,4.4,清楚借款,yes
20744,df,3.4,二次确认,啊我今天早上班船存进去啊,啊我今天早上班船存进去啊,4.4,清楚借款,yes
20745,benrenshoucui,3.4,二次确认,我我我看到信息啦,我看到信息啦,4.4,清楚借款,yes
20746,benrenshoucui,3.4,二次确认,知道他自己知道现在现能力那你怎么知道知道,知道他自己知道现在现能力那你怎么知道,4.4,清楚借款,yes
20747,benrenshoucui,3.4,二次确认,这个我知道我知道,这个我知道,4.4,清楚借款,yes
20748,benrenshoucui,3.4,二次确认,啊知道等会肯定去吧好吧,啊知道等会肯定去吧好吧,4.4,清楚借款,yes
20749,RESC,3.4,二次确认,我都说知道了你要帮我查了我五月二号就还了,我都说知道了你要帮我查了我五月二号就还了,4.4,清楚借款,yes
20750,benrenshoucui,3.4,二次确认,啊对对对我知道我给咱们这个协商专员打电话了,啊对我知道我给咱们这个协商专员打电话了,4.4,清楚借款,yes
20751,RESC,3.4,二次确认,嗯知道我我想办法处理,嗯知道我想办法处理,4.4,清楚借款,yes
20752,df,3.4,二次确认,哦对对她她提现他在这个月没有提醒我忘记了,哦对她提现他在这个月没有提醒我忘记了,4.4,清楚借款,yes
20753,benrenshoucui,3.4,二次确认,知道的哥但是我给他们说过的嘛以后我们是我每次之后打过来,知道的哥但是我给他们说过的嘛以后我们是我每次之后打过来,4.4,清楚借款,yes
20754,benrenshoucui,3.4,二次确认,啊知道知道哎呦昨天我没有存知道嘛就是那个是建设银行吧,啊知道哎呦昨天我没有存知道嘛就是那个是建设银行吧,4.4,清楚借款,yes
20755,benrenshoucui,3.4,二次确认,我想知道,我想知道,4.4,清楚借款,yes
20756,benrenshoucui,3.4,二次确认,啊明年今天等一下我把钱存进去啊我知道了,啊明年今天等一下我把钱存进去啊我知道了,4.4,清楚借款,yes
20757,benrenshoucui,3.4,二次确认,你们不发信息过来我怎么我怎么知道,你们不发信息过来我怎么我怎么知道,4.4,清楚借款,yes
20758,df,3.4,二次确认,哦我忘了我没知道啊,哦我忘了我没知道啊,4.4,清楚借款,yes
20759,benrenshoucui,3.4,二次确认,哦知道了我还忘掉了,哦知道了我还忘掉了,4.4,清楚借款,yes
20760,benrenshoucui,3.4,二次确认,我知道我但是没没没打我打了东风那个号码吗打过你们公司那个电话打的联系不上啊,我知道我但是没打我打了东风那个号码吗打过你们公司那个电话打的联系不上啊,4.4,清楚借款,yes
20761,df,3.4,二次确认,哦哦我知道我记得这个,哦我知道我记得这个,4.4,清楚借款,yes
20762,benrenshoucui,3.4,二次确认,哦知道的就是我当时是没房上因为我也跟他有过通过的,哦知道的就是我当时是没房上因为我也跟他有过通过的,4.4,清楚借款,yes
20763,benrenshoucui,3.4,二次确认,我正在找谁处理,我正在找谁处理,4.4,清楚借款,yes
20764,benrenshoucui,3.4,二次确认,我知道我知道我我现在就去了,我知道我现在就去了,4.4,清楚借款,yes
20765,benrenshoucui,3.4,二次确认,知道知道好嘞,知道好嘞,4.4,清楚借款,yes
20766,benrenshoucui,3.4,二次确认,知道知道是吧,知道是吧,4.4,清楚借款,yes
20767,benrenshoucui,3.4,二次确认,没有问题啊,没有问题啊,4.4,清楚借款,yes
20768,df,3.4,二次确认,哦知道知道知道这个是不是网络去就是,哦知道这个是不是网络去就是,4.4,清楚借款,yes
20769,benrenshoucui,3.4,二次确认,哎呀知道知道一会还一还完就完,哎呀知道一会还一还完就完,4.4,清楚借款,yes
20770,benrenshoucui,3.4,二次确认,我知道我还一点,我知道我还一点,4.4,清楚借款,yes
20771,df,3.4,二次确认,啊好我知道了我知道了,啊好我知道了,4.4,清楚借款,yes
20772,benrenshoucui,3.4,二次确认,知道知道嗯,知道嗯,4.4,清楚借款,yes
20773,benrenshoucui,3.4,二次确认,啊我知道现在礼拜也有前后吧,啊我知道现在礼拜也有前后吧,4.4,清楚借款,yes
20774,benrenshoucui,3.4,二次确认,啊我知道我知道好吧,啊我知道好吧,4.4,清楚借款,yes
20775,df,3.4,二次确认,好忘记了嗯,好忘记了嗯,4.4,清楚借款,yes
20776,benrenshoucui,3.4,二次确认,知道知道吗都缺乏,知道吗都缺乏,4.4,清楚借款,yes
20777,RESC,3.4,二次确认,啊知道了知道了知道了谢谢了啊,啊知道了谢谢了啊,4.4,清楚借款,yes
20778,benrenshoucui,3.4,二次确认,那这个我知道每个月它给我来短信我卡上提前了,那这个我知道每个月它给我来短信我卡上提前了,4.4,清楚借款,yes
20779,benrenshoucui,3.4,二次确认,呃给我打过电话了知道了,呃给我打过电话了知道了,4.4,清楚借款,yes
20780,benrenshoucui,3.4,二次确认,哦好行我知道我现在知道了,哦好行我知道我现在知道了,4.4,清楚借款,yes
20781,RESC,3.4,二次确认,好查一下,好查一下,4.4,清楚借款,yes
20782,df,3.4,二次确认,好我忘打了我回来回来下来帮我做一个啥呀,好我忘打了我回来下来帮我做一个啥呀,4.4,清楚借款,yes
20783,df,3.4,二次确认,哦知道我我我知道了马上马上马上忘记了,哦知道我我知道了马上忘记了,4.4,清楚借款,yes
20784,df,3.4,二次确认,知道了知道了啊哎哦行,知道了啊哎哦行,4.4,清楚借款,yes
20785,benrenshoucui,3.4,二次确认,哎对对对对对伤残几岁老杨过就是比如说来说就是这个没事那也没有,哎对伤残几岁老杨过就是比如说来说就是这个没事那也没有,4.4,清楚借款,yes
20786,df,3.4,二次确认,知道知道行了,知道行了,4.4,清楚借款,yes
20787,df,3.4,二次确认,我想知道知道知道,我想知道,4.4,清楚借款,yes
20788,df,3.4,二次确认,知道了知道好好,知道了知道好好,4.4,清楚借款,yes
20789,df,3.4,二次确认,知道知道我就还呢,知道我就还呢,4.4,清楚借款,yes
20790,df,3.4,二次确认,恩我知道我现在现在,恩我知道我现在,4.4,清楚借款,yes
20791,benrenshoucui,3.4,二次确认,那我知道呀,那我知道呀,4.4,清楚借款,yes
20792,benrenshoucui,3.4,二次确认,刚刚知道,刚刚知道,4.4,清楚借款,yes
20793,benrenshoucui,3.4,二次确认,啊知道我尽快处理型吗,啊知道我尽快处理型吗,4.4,清楚借款,yes
20794,benrenshoucui,3.4,二次确认,啊知道了哎,啊知道了哎,4.4,清楚借款,yes
20795,benrenshoucui,3.4,二次确认,我开始不知道我因为我方完了,我开始不知道我因为我方完了,4.4,清楚借款,yes
20796,benrenshoucui,3.4,二次确认,啊我知道啊,啊我知道啊,4.4,清楚借款,yes
20797,benrenshoucui,3.4,二次确认,然后我不知道也忘了我忘了这个然后那个之前你们打电话过来看你九五开头的我都记挂掉那我现在转一下吧,然后我不知道也忘了我忘了这个然后那个之前你们打电话过来看你九五开头的我都记挂掉那我现在转一下吧,4.4,清楚借款,yes
20798,df,3.4,二次确认,你说的我现在知道了,你说的我现在知道了,4.4,清楚借款,yes
20799,benrenshoucui,3.4,二次确认,哎我刚看见,哎我刚看见,4.4,清楚借款,yes
20800,benrenshoucui,3.4,二次确认,哦行我知道了我一会好开心我看见东西我,哦行我知道了我一会好开心我看见东西我,4.4,清楚借款,yes
20801,benrenshoucui,3.4,二次确认,知道了知道呢,知道了知道呢,4.4,清楚借款,yes
20802,benrenshoucui,3.4,二次确认,哦知道知道知道因为我现在不不不不不在佛山在老家那边我尽快呃转过去吧好吧,哦知道因为我现在不在佛山在老家那边我尽快呃转过去吧好吧,4.4,清楚借款,yes
20803,df,3.4,二次确认,我知道我知道麻烦,我知道麻烦,4.4,清楚借款,yes
20804,RESC,3.4,二次确认,我我知道我知道我等我给你发了就花,我我知道我等我给你发了就花,4.4,清楚借款,yes
20805,benrenshoucui,3.4,二次确认,啊知道时候交了,啊知道时候交了,4.4,清楚借款,yes
20806,df,3.4,二次确认,我知道啊我我不是哎你你听我讲,我知道啊我不是哎你听我讲,4.4,清楚借款,yes
20807,benrenshoucui,3.4,二次确认,这知道我我知道了,这知道我我知道了,4.4,清楚借款,yes
20808,benrenshoucui,3.4,二次确认,我知道我现在不是换卡了吗绑定另外一张卡你不是要审核没通过嘛你要选他说你们一定要审核一天工行的我,我知道我现在不是换卡了吗绑定另外一张卡你不是要审核没通过嘛你要选他说你们一定要审核一天工行的我,4.4,清楚借款,yes
20809,benrenshoucui,3.4,二次确认,对对我看到了我知道我知道,对我看到了我知道,4.4,清楚借款,yes
20810,benrenshoucui,3.4,二次确认,哦刚刚知道,哦刚刚知道,4.4,清楚借款,yes
20811,benrenshoucui,3.4,二次确认,我我看看嗯,我看看嗯,4.4,清楚借款,yes
20812,benrenshoucui,3.4,二次确认,呃我那个短信没提示昨天没扣款的时候是吗,呃我那个短信没提示昨天没扣款的时候是吗,4.4,清楚借款,yes
20813,RESC,3.4,二次确认,嗯知道啊啊,嗯知道啊,4.4,清楚借款,yes
20814,benrenshoucui,3.4,二次确认,哦知道逾期了一天,哦知道逾期了一天,4.4,清楚借款,yes
20815,RESC,3.4,二次确认,好吧知道哎对,好吧知道哎对,4.4,清楚借款,yes
20816,RESC,3.4,二次确认,知道知道知道知道知道,知道,4.4,清楚借款,yes
20817,df,3.4,二次确认,好嗯嗯我我知道了,好嗯我我知道了,4.4,清楚借款,yes
20818,benrenshoucui,3.4,二次确认,啊我刚好想找你们的电话打,啊我刚好想找你们的电话打,4.4,清楚借款,yes
20819,df,3.4,二次确认,哦就今天开之后那个知道了知道了,哦就今天开之后那个知道了,4.4,清楚借款,yes
20820,RESC,3.4,二次确认,哦我知道这件是这样,哦我知道这件是这样,4.4,清楚借款,yes
20821,benrenshoucui,3.4,二次确认,哦知道知道吗都没得了,哦知道吗都没得了,4.4,清楚借款,yes
20822,benrenshoucui,3.4,二次确认,还没钱就行了你什么时候关了它,还没钱就行了你什么时候关了它,4.4,清楚借款,yes
20823,benrenshoucui,3.4,二次确认,也存知道你们不扣脚谁呀,也存知道你们不扣脚谁呀,4.4,清楚借款,yes
20824,benrenshoucui,3.4,二次确认,啊我尽快还上吧哈然后,啊我尽快还上吧哈然后,4.4,清楚借款,yes
20825,benrenshoucui,3.4,二次确认,我知道知道像下午去嘛像我新城一样怎样,我知道知道像下午去嘛像我新城一样怎样,4.4,清楚借款,yes
20826,benrenshoucui,3.4,二次确认,啊我知道我上午的时候在上班么在家,啊我知道我上午的时候在上班么在家,4.4,清楚借款,yes
20827,df,3.4,二次确认,哦哦我忘记存进去了行谢谢你了啊,哦我忘记存进去了行谢谢你了啊,4.4,清楚借款,yes
20828,benrenshoucui,3.4,二次确认,我知道啊刚刚才给你们公司打完电话,我知道啊刚刚才给你们公司打完电话,4.4,清楚借款,yes
20829,benrenshoucui,3.4,二次确认,今天有人我那个营业厅我知道我知道我知道我知道知道嗯,今天有人我那个营业厅我知道知道嗯,4.4,清楚借款,yes
20830,benrenshoucui,3.4,二次确认,哎我知道你们已经给我发短信说我在嗯十三号之前,哎我知道你们已经给我发短信说我在嗯十三号之前,4.4,清楚借款,yes
20831,benrenshoucui,3.4,二次确认,哦不知道我知道了确认这个,哦不知道我知道了确认这个,4.4,清楚借款,yes
20832,benrenshoucui,3.4,二次确认,哦我知道我知道了收到短信,哦我知道我知道了收到短信,4.4,清楚借款,yes
20833,benrenshoucui,3.4,二次确认,哦我知道我知道我这边家里边有点事我知道,哦我知道我这边家里边有点事我知道,4.4,清楚借款,yes
20834,benrenshoucui,3.4,二次确认,问问嗯嗯,问问嗯,4.4,清楚借款,yes
20835,benrenshoucui,3.4,二次确认,啊稍等知道知道,啊稍等知道,4.4,清楚借款,yes
20836,benrenshoucui,3.4,二次确认,啊了解,啊了解,4.4,清楚借款,yes
20837,df,3.4,二次确认,记录我的我知道呢我知道呢我我忘了我忘了跟别人进去了,记录我的我知道呢我知道呢我忘了我忘了跟别人进去了,4.4,清楚借款,yes
20838,benrenshoucui,3.4,二次确认,然后我上网然后昨天在外地了我知道,然后我上网然后昨天在外地了我知道,4.4,清楚借款,yes
20839,benrenshoucui,3.4,二次确认,本周对啊对这个是逾期呢,本周对啊对这个是逾期呢,4.4,清楚借款,yes
20840,benrenshoucui,3.4,二次确认,好的谢谢再见,好的谢谢再见,4.4,清楚借款,yes
20841,benrenshoucui,3.4,二次确认,知道知道知道嗯,知道嗯,4.4,清楚借款,yes
20842,df,3.4,二次确认,哦知道了我我我知道了,哦知道了我我知道了,4.4,清楚借款,yes
20843,df,3.4,二次确认,我知道呀我主要是查几毛钱了,我知道呀我主要是查几毛钱了,4.4,清楚借款,yes
20844,df,3.4,二次确认,哦我忘记了现在知道了,哦我忘记了现在知道了,4.4,清楚借款,yes
20845,benrenshoucui,3.4,二次确认,活力哦我知道知道,活力哦我知道知道,4.4,清楚借款,yes
20846,RESC,3.4,二次确认,啊知道呢,啊知道呢,4.4,清楚借款,yes
20847,benrenshoucui,3.4,二次确认,哦知道知道屋等一下晚一点,哦知道屋等一下晚一点,4.4,清楚借款,yes
20848,df,3.4,二次确认,哦我知道这个事情因为昨天所以我帮我把时间记错了,哦我知道这个事情因为昨天所以我帮我把时间记错了,4.4,清楚借款,yes
20849,benrenshoucui,3.4,二次确认,哦哦哦行我一个你给我发上去了啊,哦哦哦行我一个你给我发上去了啊,4.4,清楚借款,yes
20850,df,3.4,二次确认,我知道知道我我我这我这两天要工资要完工作我就我就怕了,我知道知道我这我这两天要工资要完工作我就我就怕了,4.4,清楚借款,yes
20851,benrenshoucui,3.4,二次确认,啊这个我还差三千多没有还进去我已经还清五千的与基金还差三千七百多我打的今天把它还进去,啊这个我还差三千多没有还进去我已经还清五千的与基金还差三千七百多我打的今天把它还进去,4.4,清楚借款,yes
20852,benrenshoucui,3.4,二次确认,我知道我说你打这个电话幺八三,我知道我说你打这个电话幺八三,4.4,清楚借款,yes
20853,benrenshoucui,3.4,二次确认,帮我知道这一个,帮我知道这一个,4.4,清楚借款,yes
20854,df,3.4,二次确认,啊好的我知道了谢谢,啊好的我知道了谢谢,4.4,清楚借款,yes
20855,benrenshoucui,3.4,二次确认,我知道今天才知道没有办信息,我知道今天才知道没有办信息,4.4,清楚借款,yes
20856,benrenshoucui,3.4,二次确认,我知道了知道,我知道了知道,4.4,清楚借款,yes
20857,df,3.4,二次确认,哦我马上冲,哦我马上冲,4.4,清楚借款,yes
20858,RESC,3.4,二次确认,啊我知道了知道了我知道没来及,啊我知道了知道了我知道没来及,4.4,清楚借款,yes
20859,RESC,3.4,二次确认,我知道啊这个那个,我知道啊这个那个,4.4,清楚借款,yes
20860,benrenshoucui,3.4,二次确认,知道那个刚刚知道,知道那个刚刚知道,4.4,清楚借款,yes
20861,df,3.4,二次确认,哦好了我知道我知道我轻轻下吧,哦好了我知道我轻轻下吧,4.4,清楚借款,yes
20862,benrenshoucui,3.4,二次确认,嗯知道是的是的我忘记了,嗯知道是的我忘记了,4.4,清楚借款,yes
20863,benrenshoucui,3.4,二次确认,我说我是我说我知道了我马上回过来我就处理好不好,我说我是我说我知道了我马上回过来我就处理好不好,4.4,清楚借款,yes
20864,benrenshoucui,3.4,二次确认,嗯我小的我知道,嗯我小的我知道,4.4,清楚借款,yes
20865,benrenshoucui,3.4,二次确认,知道了现在房子到了嗯,知道了现在房子到了嗯,4.4,清楚借款,yes
20866,benrenshoucui,3.4,二次确认,喂那我知道了,喂那我知道了,4.4,清楚借款,yes
20867,benrenshoucui,3.4,二次确认,好的好的知道,好的知道,4.4,清楚借款,yes
20868,benrenshoucui,3.4,二次确认,哦我知道我知道我这两天我会重新去,哦我知道我这两天我会重新去,4.4,清楚借款,yes
20869,benrenshoucui,3.4,二次确认,哦想起来了,哦想起来了,4.4,清楚借款,yes
20870,df,3.4,二次确认,哦知道该忘记了啊嗯嗯,哦知道该忘记了啊嗯,4.4,清楚借款,yes
20871,benrenshoucui,3.4,二次确认,我知道啊我想的邮箱的卡片,我知道啊我想的邮箱的卡片,4.4,清楚借款,yes
20872,RESC,3.4,二次确认,啊我知道昨天海南打电话了我跟他讲过啊我现在人在香港好吧,啊我知道昨天海南打电话了我跟他讲过啊我现在人在香港好吧,4.4,清楚借款,yes
20873,RESC,3.4,二次确认,啊我知道我进去后把他换掉,啊我知道我进去后把他换掉,4.4,清楚借款,yes
20874,RESC,3.4,二次确认,是啊知道啊,是啊知道啊,4.4,清楚借款,yes
20875,benrenshoucui,3.4,二次确认,啊明天我处理好,啊明天我处理好,4.4,清楚借款,yes
20876,df,3.4,二次确认,啊知道了知道了知道了,啊知道了,4.4,清楚借款,yes
20877,df,3.4,二次确认,我知道我们换银行卡吗,我知道我们换银行卡吗,4.4,清楚借款,yes
20878,benrenshoucui,3.4,二次确认,哦我知道我知道啊等一下我这里,哦我知道啊等一下我这里,4.4,清楚借款,yes
20879,RESC,3.4,二次确认,啊好知道了,啊好知道了,4.4,清楚借款,yes
20880,df,3.4,二次确认,哦我刚刚才知道,哦我刚刚才知道,4.4,清楚借款,yes
20881,benrenshoucui,3.4,二次确认,你好的现在已经知道了,你好的现在已经知道了,4.4,清楚借款,yes
20882,RESC,3.4,二次确认,我没看到信息啊,我没看到信息啊,4.4,清楚借款,yes
20883,RESC,3.4,二次确认,哦知道知道知道啊,哦知道啊,4.4,清楚借款,yes
20884,df,3.4,二次确认,啊我知道我知道我知道我忘记了谢谢啊,啊我知道我忘记了谢谢啊,4.4,清楚借款,yes
20885,benrenshoucui,3.4,二次确认,哎我知道这个事情是我沟千十呃十五天了我下个月这个月还有超级二十号就,哎我知道这个事情是我沟千十呃十五天了我下个月这个月还有超级二十号就,4.4,清楚借款,yes
20886,benrenshoucui,3.4,二次确认,我知道我说了刚刚给你们型的公司打完电话,我知道我说了刚刚给你们型的公司打完电话,4.4,清楚借款,yes
20887,benrenshoucui,3.4,二次确认,好好我知道了啊,好好我知道了啊,4.4,清楚借款,yes
20888,benrenshoucui,3.4,二次确认,好我知道了知道了嗯嗯,好我知道了知道了嗯,4.4,清楚借款,yes
20889,df,3.4,二次确认,额前几天是说了就是这两天可以环是吧,额前几天是说了就是这两天可以环是吧,4.4,清楚借款,yes
20890,df,3.4,二次确认,知道知道知道哦,知道哦,4.4,清楚借款,yes
20891,benrenshoucui,3.4,二次确认,我知道零,我知道零,4.4,清楚借款,yes
20892,RESC,3.4,二次确认,嗯好好好我是知道,嗯好好好我是知道,4.4,清楚借款,yes
20893,benrenshoucui,3.4,二次确认,嗯嗯好马上就快,嗯好马上就快,4.4,清楚借款,yes
20894,df,3.4,二次确认,哦我我我忘记了这两天有点忙,哦我忘记了这两天有点忙,4.4,清楚借款,yes
20895,benrenshoucui,3.4,二次确认,啊啊啊知道了现在知道了,啊啊啊知道了现在知道了,4.4,清楚借款,yes
20896,benrenshoucui,3.4,二次确认,我知道啊但是我你你叫他们经常卡给我,我知道啊但是我你叫他们经常卡给我,4.4,清楚借款,yes
20897,benrenshoucui,3.4,二次确认,啊知道的我现在已经他不是发短信过来了吗,啊知道的我现在已经他不是发短信过来了吗,4.4,清楚借款,yes
20898,benrenshoucui,3.4,二次确认,我刚知道,我刚知道,4.4,清楚借款,yes
20899,benrenshoucui,3.4,二次确认,哦知道明天都存上了,哦知道明天都存上了,4.4,清楚借款,yes
20900,benrenshoucui,3.4,二次确认,知道你也不是有吗,知道你也不是有吗,4.4,清楚借款,yes
20901,benrenshoucui,3.4,二次确认,哦知道了知道了我往来给,哦知道了我往来给,4.4,清楚借款,yes
20902,benrenshoucui,3.4,二次确认,哦知道了知道的,哦知道了知道的,4.4,清楚借款,yes
20903,df,3.4,二次确认,啊好像忘记了好像是十我不知道十一号大概十二号因为因为这个是在我名下买了别人买的,啊好像忘记了好像是十我不知道十一号大概十二号因为这个是在我名下买了别人买的,4.4,清楚借款,yes
20904,benrenshoucui,3.4,二次确认,啊你你说我想起来了,啊你说我想起来了,4.4,清楚借款,yes
20905,benrenshoucui,3.4,二次确认,啊看到了,啊看到了,4.4,清楚借款,yes
20906,df,3.4,二次确认,我知道我知道好,我知道好,4.4,清楚借款,yes
20907,benrenshoucui,3.4,二次确认,啊知道了知道了,啊知道了,4.4,清楚借款,yes
20908,RESC,3.4,二次确认,哦知道了取消,哦知道了取消,4.4,清楚借款,yes
20909,benrenshoucui,3.4,二次确认,哦我你这个电话我还以为什么电话行行我知道了我那个呃下午装安排一下好的好的好,哦我你这个电话我还以为什么电话行我知道了我那个呃下午装安排一下好的好,4.4,清楚借款,yes
20910,df,3.4,二次确认,啊我知道我知道我忘了时间不好意思,啊我知道我忘了时间不好意思,4.4,清楚借款,yes
20911,benrenshoucui,3.4,二次确认,哦知道了你说,哦知道了你说,4.4,清楚借款,yes
20912,df,3.4,二次确认,知道知道我现在跟他出险呢,知道我现在跟他出险呢,4.4,清楚借款,yes
20913,benrenshoucui,3.4,二次确认,啊我知道我今天下午上午楼,啊我知道我今天下午上午楼,4.4,清楚借款,yes
20914,benrenshoucui,3.4,二次确认,一直都没有通知我呀,一直都没有通知我呀,4.4,清楚借款,yes
20915,benrenshoucui,3.4,二次确认,哦没注意你们发短信呀,哦没注意你们发短信呀,4.4,清楚借款,yes
20916,benrenshoucui,3.4,二次确认,哦哦行我知道了我知道我知道我知道,哦行我知道了我知道,4.4,清楚借款,yes
20917,df,3.4,二次确认,啊我忘记了忘记了忘记了你能先马上马上马上马上上班呀我给忘了,啊我忘记了忘记了忘记了你能先马上上班呀我给忘了,4.4,清楚借款,yes
20918,benrenshoucui,3.4,二次确认,啊知道的我呃喂你好我存一下吗,啊知道的我呃喂你好我存一下吗,4.4,清楚借款,yes
20919,df,3.4,二次确认,哎知道知道这个事情呢,哎知道这个事情呢,4.4,清楚借款,yes
20920,benrenshoucui,3.4,二次确认,哦我想知道,哦我想知道,4.4,清楚借款,yes
20921,benrenshoucui,3.4,二次确认,那知道知道昨天忘了,那知道昨天忘了,4.4,清楚借款,yes
20922,df,3.4,二次确认,哦我问掉了在不好意思啊我就是我们然后来,哦我问掉了在不好意思啊我就是我们然后来,4.4,清楚借款,yes
20923,df,3.4,二次确认,啊好好我知道嗯我知道我知道我知道,啊好好我知道嗯我知道,4.4,清楚借款,yes
20924,benrenshoucui,3.4,二次确认,记得啊,记得啊,4.4,清楚借款,yes
20925,benrenshoucui,3.4,二次确认,你好我知道我这尽快,你好我知道我这尽快,4.4,清楚借款,yes
20926,benrenshoucui,3.4,二次确认,知道是,知道是,4.4,清楚借款,yes
20927,df,3.4,二次确认,哦知道我哇那个电话还上吧,哦知道我哇那个电话还上吧,4.4,清楚借款,yes
20928,benrenshoucui,3.4,二次确认,知道好谢谢,知道好谢谢,4.4,清楚借款,yes
20929,df,3.4,二次确认,我不知道你现在扣款呢,我不知道你现在扣款呢,4.4,清楚借款,yes
20930,benrenshoucui,3.4,二次确认,我现在知道了,我现在知道了,4.4,清楚借款,yes
20931,df,3.4,二次确认,嗯哼哼啊知道知道知道,嗯哼哼啊知道,4.4,清楚借款,yes
20932,benrenshoucui,3.4,二次确认,我知道刚才不是打电话说过了吗,我知道刚才不是打电话说过了吗,4.4,清楚借款,yes
20933,benrenshoucui,3.4,二次确认,是有这么回事儿,是有这么回事儿,4.4,清楚借款,yes
20934,benrenshoucui,3.4,二次确认,知道知道知道了行,知道知道了行,4.4,清楚借款,yes
20935,df,3.4,二次确认,嗯对我知道呢就是我的我我是今天知道的我是五月十八号交的钱嘛打款在里面,嗯对我知道呢就是我的我是今天知道的我是五月十八号交的钱嘛打款在里面,4.4,清楚借款,yes
20936,benrenshoucui,3.4,二次确认,啊行那我给你弄,啊行那我给你弄,4.4,清楚借款,yes
20937,RESC,3.4,二次确认,知道知道因为前段时间知道是他也联系了我工商银行也联系了我,知道因为前段时间知道是他也联系了我工商银行也联系了我,4.4,清楚借款,yes
20938,benrenshoucui,3.4,二次确认,哦哦知道知道,哦知道,4.4,清楚借款,yes
20939,benrenshoucui,3.4,二次确认,我知道你,我知道你,4.4,清楚借款,yes
