id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
21328,GHSC,1.1,身份确认,我不认识修,我不认识修,2.2,非关联人,no
21329,GHSC,1.1,身份确认,哎不好意思大错,哎不好意思大错,2.2,非关联人,no
21330,GHSC,1.1,身份确认,不认识这个号码是买了好久了吗,不认识这个号码是买了好久了吗,2.2,非关联人,no
21331,benrenshoucui,1.1,身份确认,不是不是我不认识啊,不是我不认识啊,2.2,非关联人,no
21332,GHSC,1.1,身份确认,不是的搞错了,不是的搞错了,2.2,非关联人,no
21333,GHSC,1.1,身份确认,不是我不认识什么女女士,不是我不认识什么女女士,2.2,非关联人,no
21334,RESC,1.1,身份确认,我不幸中我姓杨应该等错了吧,我不幸中我姓杨应该等错了吧,2.2,非关联人,no
21335,GHSC,1.1,身份确认,我不认识他啊不是不是拜拜,我不认识他啊不是拜拜,2.2,非关联人,no
21336,GHSC,1.1,身份确认,不认识不认识,不认识不认识,2.2,非关联人,no
21337,benrenshoucui,1.1,身份确认,我不知道打错了,我不知道打错了,2.2,非关联人,no
21338,RESC,1.1,身份确认,我都说不是这张卡是我重新买的,我都说不是这张卡是我重新买的,2.2,非关联人,no
21339,GHSC,1.1,身份确认,我再说一遍你说不了他名字我也不知道你说的是谁,我再说一遍你说不了他名字我也不知道你说的是谁,2.2,非关联人,no
21340,GHSC,1.1,身份确认,我不是啊你帮我解除吧这个号码是我知道吧,我不是啊你帮我解除吧这个号码是我知道吧,2.2,非关联人,no
21341,RESC,1.1,身份确认,不是黄先生不是华夏用的,不是黄先生不是华夏用的,2.2,非关联人,no
21342,GHSC,1.1,身份确认,我不认识这张卡是我那前几天才刚办呢,我不认识这张卡是我那前几天才刚办呢,2.2,非关联人,no
21343,RESC,1.1,身份确认,不是我姓董跟他没有关系,不是我姓董跟他没有关系,2.2,非关联人,no
21344,benrenshoucui,1.1,身份确认,不是不认识不是这个人,不是不认识不是这个人,2.2,非关联人,no
21345,GHSC,1.1,身份确认,我不认识你,我不认识你,2.2,非关联人,no
21346,GHSC,1.1,身份确认,老婆老不好意思不认识,老婆老不好意思不认识,2.2,非关联人,no
21347,GHSC,1.1,身份确认,我不认识他您先他以前这个号码已经被其他人二次使用了现在不是他不用啊,我不认识他您先他以前这个号码已经被其他人二次使用了现在不是他不用啊,2.2,非关联人,no
21348,benrenshoucui,1.1,身份确认,不认识不认识他老是打电话也打这个电话打到我这里来,不认识不认识他老是打电话也打这个电话打到我这里来,2.2,非关联人,no
21349,GHSC,1.1,身份确认,哦不认识啦,哦不认识啦,2.2,非关联人,no
21350,RESC,1.1,身份确认,我不我也不是他我也不认识他,我不我也不是他我也不认识他,2.2,非关联人,no
21351,GHSC,1.1,身份确认,电话号换了我说新办的电话号别人给我打了想想,电话号换了我说新办的电话号别人给我打了想想,2.2,非关联人,no
21352,GHSC,1.1,身份确认,我不认识你们老是打这个电话什么意思啊,我不认识你们老是打这个电话什么意思啊,2.2,非关联人,no
21353,GHSC,1.1,身份确认,我不我不认识这个人,我不我不认识这个人,2.2,非关联人,no
21354,RESC,1.1,身份确认,要是打错了,要是打错了,2.2,非关联人,no
21355,benrenshoucui,1.1,身份确认,你打错了为什么每次那个短号一二那个信息发我手机上呢我都不认识吧,你打错了为什么每次那个短号一二那个信息发我手机上呢我都不认识吧,2.2,非关联人,no
21356,GHSC,1.1,身份确认,呃我不认识他,呃我不认识他,2.2,非关联人,no
21357,GHSC,1.1,身份确认,不认识是宋女士,不认识是宋女士,2.2,非关联人,no
21358,GHSC,1.1,身份确认,我不认识型,我不认识型,2.2,非关联人,no
21359,GHSC,1.1,身份确认,不好意思你打错电话了,不好意思你打错电话了,2.2,非关联人,no
21360,GHSC,1.1,身份确认,很打错了,很打错了,2.2,非关联人,no
21361,GHSC,1.1,身份确认,这个电话就是我的电话,这个电话就是我的电话,2.2,非关联人,no
21362,RESC,1.1,身份确认,我不认识他我也不知道什么叫奸商你可以去寺院,我不认识他我也不知道什么叫奸商你可以去寺院,2.2,非关联人,no
21363,df,1.1,身份确认,为什么呀怎么不认识啊,为什么呀怎么不认识啊,2.2,非关联人,no
21364,GHSC,1.1,身份确认,我不认识新三天呢,我不认识新三天呢,2.2,非关联人,no
21365,benrenshoucui,1.1,身份确认,您打错了,您打错了,2.2,非关联人,no
21366,GHSC,1.1,身份确认,那我觉得我有什么关系呀鞋把我的电话我不认识这个人,那我觉得我有什么关系呀鞋把我的电话我不认识这个人,2.2,非关联人,no
21367,GHSC,1.1,身份确认,我我不认识不认识,我不认识不认识,2.2,非关联人,no
21368,benrenshoucui,1.1,身份确认,是男的您是找错人了,是男的您是找错人了,2.2,非关联人,no
21369,GHSC,1.1,身份确认,哎你拿怎么老打这个电话来你哪里你什么事你们老打电话还是讲不清楚搞错了,哎你拿怎么老打这个电话来你哪里你什么事你们老打电话还是讲不清楚搞错了,2.2,非关联人,no
21370,benrenshoucui,1.1,身份确认,你弄错了呗,你弄错了呗,2.2,非关联人,no
21371,benrenshoucui,1.1,身份确认,不认识他这个号码过户了,不认识他这个号码过户了,2.2,非关联人,no
21372,GHSC,1.1,身份确认,再跟你讲还是不认识,再跟你讲还是不认识,2.2,非关联人,no
21373,GHSC,1.1,身份确认,嗯不认识啊,嗯不认识啊,2.2,非关联人,no
21374,GHSC,1.1,身份确认,你搞错了不是,你搞错了不是,2.2,非关联人,no
21375,GHSC,1.1,身份确认,不是不是不是那个是人家用过了我是后面才要的这个电话号码,不是那个是人家用过了我是后面才要的这个电话号码,2.2,非关联人,no
21376,GHSC,1.1,身份确认,我我我不大认识他,我不大认识他,2.2,非关联人,no
21377,benrenshoucui,1.1,身份确认,搞错了吧,搞错了吧,2.2,非关联人,no
21378,GHSC,1.1,身份确认,不认识我这是新办的手机号,不认识我这是新办的手机号,2.2,非关联人,no
21379,benrenshoucui,1.1,身份确认,就留错了,就留错了,2.2,非关联人,no
21380,GHSC,1.1,身份确认,你搞错了吧,你搞错了吧,2.2,非关联人,no
21381,GHSC,1.1,身份确认,喂什么周先生,喂什么周先生,2.2,非关联人,no
21382,GHSC,1.1,身份确认,你打错了不是我单我不认识这个人,你打错了不是我单我不认识这个人,2.2,非关联人,no
21383,df,1.1,身份确认,我不是我我这个新买的号知道吧新版好我不认识的人,我不是我这个新买的号知道吧新版好我不认识的人,2.2,非关联人,no
21384,GHSC,1.1,身份确认,我不姓名我我这个手机号码就刚买的你懂不懂,我不姓名我这个手机号码就刚买的你懂不懂,2.2,非关联人,no
21385,benrenshoucui,1.1,身份确认,不认是,不认是,2.2,非关联人,no
21386,GHSC,1.1,身份确认,你打错电话了怎么一遍一遍的那种大呢,你打错电话了怎么一遍的那种大呢,2.2,非关联人,no
21387,GHSC,1.1,身份确认,我都说了我不认识他,我都说了我不认识他,2.2,非关联人,no
21388,GHSC,1.1,身份确认,是搞错吧,是搞错吧,2.2,非关联人,no
21389,GHSC,1.1,身份确认,你不知道他,你不知道他,2.2,非关联人,no
21390,GHSC,1.1,身份确认,我不用户我也不认识雇的,我不用户我也不认识雇的,2.2,非关联人,no
21391,benrenshoucui,1.1,身份确认,不认尸,不认尸,2.2,非关联人,no
21392,benrenshoucui,1.1,身份确认,不是你们是怎么回事啊这个电话你就找都停了我现在就买过来了您老是打这个电话,不是你们是怎么回事啊这个电话你就找都停了我现在就买过来了您老是打这个电话,2.2,非关联人,no
21393,benrenshoucui,1.1,身份确认,我是你找错了,我是你找错了,2.2,非关联人,no
21394,GHSC,1.1,身份确认,打错老是打我电话,打错老是打我电话,2.2,非关联人,no
21395,benrenshoucui,1.1,身份确认,嗯嗯我不认识他,嗯我不认识他,2.2,非关联人,no
21396,GHSC,1.1,身份确认,不知道这电话,不知道这电话,2.2,非关联人,no
21397,RESC,1.1,身份确认,我不知道你说的是谁,我不知道你说的是谁,2.2,非关联人,no
21398,GHSC,1.1,身份确认,不知道诶,不知道诶,2.2,非关联人,no
21399,GHSC,1.1,身份确认,我不认识就是我的电话什么的意思,我不认识就是我的电话什么的意思,2.2,非关联人,no
21400,GHSC,1.1,身份确认,他早就改了这号码我就我都用了好几年了,他早就改了这号码我就我都用了好几年了,2.2,非关联人,no
21401,GHSC,1.1,身份确认,我不认识的,我不认识的,2.2,非关联人,no
21402,GHSC,1.1,身份确认,不认识给我去买个电话吧,不认识给我去买个电话吧,2.2,非关联人,no
21403,GHSC,1.1,身份确认,啊不认识啊,啊不认识啊,2.2,非关联人,no
21404,RESC,1.1,身份确认,不会不会不是不是不是打错了,不会不是打错了,2.2,非关联人,no
21405,GHSC,1.1,身份确认,哦不认识这个号码呃一一我用了几年了,哦不认识这个号码呃一一我用了几年了,2.2,非关联人,no
21406,GHSC,1.1,身份确认,不认识不要给我打电话了你一直给我打电话我没有工商银行的卡,不认识不要给我打电话了你一直给我打电话我没有工商银行的卡,2.2,非关联人,no
21407,GHSC,1.1,身份确认,我不认识他这个号码是我买的,我不认识他这个号码是我买的,2.2,非关联人,no
21408,GHSC,1.1,身份确认,不是我昨天不是跟你说了你打错电话了,不是我昨天不是跟你说了你打错电话了,2.2,非关联人,no
21409,GHSC,1.1,身份确认,不是不是你打错了吧,不是你打错了吧,2.2,非关联人,no
21410,benrenshoucui,1.1,身份确认,你打错了我他这个电话号码,你打错了我他这个电话号码,2.2,非关联人,no
21411,RESC,1.1,身份确认,你打错了我不认识啊,你打错了我不认识啊,2.2,非关联人,no
21412,GHSC,1.1,身份确认,你打错了打错了,你打错了,2.2,非关联人,no
21413,GHSC,1.1,身份确认,哎你大姨那个打错了,哎你大姨那个打错了,2.2,非关联人,no
21414,GHSC,1.1,身份确认,这个卡就我刚买的,这个卡就我刚买的,2.2,非关联人,no
21415,GHSC,1.1,身份确认,什么工商银行唐先生你打错了,什么工商银行唐先生你打错了,2.2,非关联人,no
21416,GHSC,1.1,身份确认,我不兴您打错了吧,我不兴您打错了吧,2.2,非关联人,no
21417,GHSC,1.1,身份确认,喂我现在不认识了,喂我现在不认识了,2.2,非关联人,no
21418,GHSC,1.1,身份确认,不认识一股的电话号码应该拿回来就是那个什么信用卡还是怎么七七的那个,不认识一股的电话号码应该拿回来就是那个什么信用卡还是怎么七七的那个,2.2,非关联人,no
21419,benrenshoucui,1.1,身份确认,知道打错了,知道打错了,2.2,非关联人,no
21420,benrenshoucui,1.1,身份确认,不是我说你打错了,不是我说你打错了,2.2,非关联人,no
21421,GHSC,1.1,身份确认,我不认识他这个号码是我刚买的,我不认识他这个号码是我刚买的,2.2,非关联人,no
21422,GHSC,1.1,身份确认,你跟你搞错了,你跟你搞错了,2.2,非关联人,no
21423,benrenshoucui,1.1,身份确认,啊不是不好意思这个手机号码我是刚买的,啊不是不好意思这个手机号码我是刚买的,2.2,非关联人,no
21424,benrenshoucui,1.1,身份确认,啊错了吧,啊错了吧,2.2,非关联人,no
21425,RESC,1.1,身份确认,看得心打错了吗,看得心打错了吗,2.2,非关联人,no
21426,GHSC,1.1,身份确认,啊错了错了,啊错了错了,2.2,非关联人,no
21427,GHSC,1.1,身份确认,我不认识啊红,我不认识啊红,2.2,非关联人,no
21428,GHSC,1.1,身份确认,我不认识什么陈先生那我是打错电话呀,我不认识什么陈先生那我是打错电话呀,2.2,非关联人,no
21429,benrenshoucui,1.1,身份确认,哦你打错了是吧嗯,哦你打错了是吧嗯,2.2,非关联人,no
21430,GHSC,1.1,身份确认,不认识的号码我年轻干嘛呢,不认识的号码我年轻干嘛呢,2.2,非关联人,no
21431,GHSC,1.1,身份确认,不认识这个我是他同事同事转接到电话我又重新给我的卡你可能打错了,不认识这个我是他同事转接到电话我又重新给我的卡你可能打错了,2.2,非关联人,no
21432,GHSC,1.1,身份确认,喂我刚才我打错了吧,喂我刚才我打错了吧,2.2,非关联人,no
21433,df,1.1,身份确认,我不认识啊我这个手机号我这边大概不到二十天呢,我不认识啊我这个手机号我这边大概不到二十天呢,2.2,非关联人,no
21434,GHSC,1.1,身份确认,我想不是你打错了你再打我昨天啊,我想不是你打错了你再打我昨天啊,2.2,非关联人,no
21435,GHSC,1.1,身份确认,我这我这手机号新换的他那换号了吧挺多人找他的,我这我这手机号新换的他那换号了吧挺多人找他的,2.2,非关联人,no
21436,benrenshoucui,1.1,身份确认,打错了雨打错了,打错了雨打错了,2.2,非关联人,no
21437,benrenshoucui,1.1,身份确认,打错了打错了我今安园找他我这个是半年去年呃九月份用的电话号码所以咱们公司办的我不认什么证件生花,打错了我今安园找他我这个是半年去年呃九月份用的电话号码所以咱们公司办的我不认什么证件生花,2.2,非关联人,no
21438,GHSC,1.1,身份确认,哪个做我不认识,哪个做我不认识,2.2,非关联人,no
21439,df,1.1,身份确认,我本人是你打错了啊,我本人是你打错了啊,2.2,非关联人,no
21440,benrenshoucui,1.1,身份确认,我不认识他呀,我不认识他呀,2.2,非关联人,no
21441,GHSC,1.1,身份确认,嗯我不知道我不知道挂了啊,嗯我不知道我不知道挂了啊,2.2,非关联人,no
21442,RESC,1.1,身份确认,没打错呀我姓贾错了,没打错呀我姓贾错了,2.2,非关联人,no
21443,GHSC,1.1,身份确认,不不认识,不认识,2.2,非关联人,no
21444,GHSC,1.1,身份确认,不是为什么老是打过来呢都说我这个电话号码用了半年左右,不是为什么老是打过来呢都说我这个电话号码用了半年左右,2.2,非关联人,no
21445,GHSC,1.1,身份确认,不认识那我跟你说了我重新办的卡我根本不认识,不认识那我跟你说了我重新办的卡我根本不认识,2.2,非关联人,no
21446,RESC,1.1,身份确认,我要找回是老给我打个骚扰电话老是打个骚扰电话我那个在途说一遍我姓总部姓韩,我要找回是老给我打个骚扰电话老是打个骚扰电话我那个在途说一遍我姓总部姓韩,2.2,非关联人,no
21447,df,1.1,身份确认,哦我都不认识我怎么搞,哦我都不认识我怎么搞,2.2,非关联人,no
21448,RESC,1.1,身份确认,你们那个呃这个人的电话然后留给我了然后上次我去那个你们那办理了你们没给我办明白登录过了他再去办一下,你们那个呃这个人的电话然后留给我了然后上次我去那个你们那办理了你们没给我办明白登录过了他再去办一下,2.2,非关联人,no
21449,benrenshoucui,1.1,身份确认,哎呀我不认是下线是谁呀,哎呀我不认是下线是谁呀,2.2,非关联人,no
21450,df,1.1,身份确认,我不认识他你在跟别的公司联系他吧,我不认识他你在跟别的公司联系他吧,2.2,非关联人,no
21451,benrenshoucui,1.1,身份确认,我的手机之前我之前我的手机之前掉我好不好最近我总是接到这样的电话,我的手机之前我之前我的手机之前掉我好不好最近我总是接到这样的电话,2.2,非关联人,no
21452,GHSC,1.1,身份确认,啊打错了吧,啊打错了吧,2.2,非关联人,no
21453,GHSC,1.1,身份确认,哎你怎么老打这个电话来打错了你讲你继续在电话还是人家讲话,哎你怎么老打这个电话来打错了你讲你继续在电话还是人家讲话,2.2,非关联人,no
21454,GHSC,1.1,身份确认,你搞错了你老是怎么打打这个电话干嘛了,你搞错了你老是怎么打打这个电话干嘛了,2.2,非关联人,no
21455,GHSC,1.1,身份确认,我这个是我重新办的电话号码,我这个是我重新办的电话号码,2.2,非关联人,no
21456,GHSC,1.1,身份确认,我不是我不认识这个人,我不是我不认识这个人,2.2,非关联人,no
21457,df,1.1,身份确认,所以我不认识他,所以我不认识他,2.2,非关联人,no
21458,GHSC,1.1,身份确认,那你认识吗不认识他,那你认识吗不认识他,2.2,非关联人,no
21459,GHSC,1.1,身份确认,不认识不知道这个人,不认识不知道这个人,2.2,非关联人,no
21460,benrenshoucui,1.1,身份确认,哦不认识什么不是这个月,哦不认识什么不是这个月,2.2,非关联人,no
21461,GHSC,1.1,身份确认,嗯不是你打错了吧,嗯不是你打错了吧,2.2,非关联人,no
21462,benrenshoucui,1.1,身份确认,我再说一遍我不认识我前天我刚从中国联通营业厅把这个号买过来,我再说一遍我不认识我前天我刚从中国联通营业厅把这个号买过来,2.2,非关联人,no
21463,GHSC,1.1,身份确认,我不是在现在你找错了,我不是在现在你找错了,2.2,非关联人,no
21464,GHSC,1.1,身份确认,打错了打错了你们这个这个号打了,打错了你们这个号打了,2.2,非关联人,no
21465,GHSC,1.1,身份确认,我不认识他你上一次你们你们还上一次还给我发的信息说我余额来说我逾期了就我都给你们打电话说过了那不是我我就没有那个卡,我不认识他你上一次你们还上一次还给我发的信息说我余额来说我逾期了就我都给你们打电话说过了那不是我就没有那个卡,2.2,非关联人,no
21466,benrenshoucui,1.1,身份确认,对呀不认新,对呀不认新,2.2,非关联人,no
21467,benrenshoucui,1.1,身份确认,我我对不对搞错了,我对不对搞错了,2.2,非关联人,no
21468,GHSC,1.1,身份确认,哎错了我的单位电话,哎错了我的单位电话,2.2,非关联人,no
21469,GHSC,1.1,身份确认,不是等于是可能是不是它这个号码之前他用过现在我已经买了一个号码他这估计他以前你留下信息吧还有一些朋友都打电话说这个号码都找这个人然后,不是等于是可能是不是它这个号码之前他用过现在我已经买了一个号码他这估计他以前你留下信息吧还有一些朋友都打电话说这个号码都找这个人然后,2.2,非关联人,no
21470,GHSC,1.1,身份确认,你打错电话了呢我,你打错电话了呢我,2.2,非关联人,no
21471,GHSC,1.1,身份确认,我都不认识的,我都不认识的,2.2,非关联人,no
21472,GHSC,1.1,身份确认,我不认识啊没听说过,我不认识啊没听说过,2.2,非关联人,no
21473,GHSC,1.1,身份确认,不好意思打错了不认识我们周围朋友也没有姓黄的,不好意思打错了不认识我们周围朋友也没有姓黄的,2.2,非关联人,no
21474,GHSC,1.1,身份确认,对对对对你打过打错了,对你打过打错了,2.2,非关联人,no
21475,RESC,1.1,身份确认,不是你打错了啊,不是你打错了啊,2.2,非关联人,no
21476,benrenshoucui,1.1,身份确认,喂不认识,喂不认识,2.2,非关联人,no
21477,GHSC,1.1,身份确认,我不认识啊我这个号码我就说你们银行业老是发短信我就是说这个信用卡透支透支我还到工行里面他说这个给我不大大地,我不认识啊我这个号码我就说你们银行业老是发短信我就是说这个信用卡透支我还到工行里面他说这个给我不大大地,2.2,非关联人,no
21478,benrenshoucui,1.1,身份确认,你打错了我都不认识,你打错了我都不认识,2.2,非关联人,no
21479,GHSC,1.1,身份确认,啊不是我这不是我都不知道,啊不是我这不是我都不知道,2.2,非关联人,no
21480,df,1.1,身份确认,我不认识啦,我不认识啦,2.2,非关联人,no
21481,df,1.1,身份确认,好这个不知道也不认识这个人好吧,好这个不知道也不认识这个人好吧,2.2,非关联人,no
21482,GHSC,1.1,身份确认,这个号码他已经不用了我从移动公司办的卡怎么打电话呢你说的明天我不认识,这个号码他已经不用了我从移动公司办的卡怎么打电话呢你说的明天我不认识,2.2,非关联人,no
21483,GHSC,1.1,身份确认,我都不认识怎么阴先生我都从来都不认识这个人,我都不认识怎么阴先生我都从来都不认识这个人,2.2,非关联人,no
21484,benrenshoucui,1.1,身份确认,哎呀对不去您打错了,哎呀对不去您打错了,2.2,非关联人,no
21485,GHSC,1.1,身份确认,没安先生是谁呢,没安先生是谁呢,2.2,非关联人,no
21486,RESC,1.1,身份确认,嗯嗯我我想跟你们说你们一直是发错了我,嗯我想跟你们说你们一直是发错了我,2.2,非关联人,no
21487,GHSC,1.1,身份确认,留任的打错了,留任的打错了,2.2,非关联人,no
21488,GHSC,1.1,身份确认,啊你好是我打错了就这样拜拜,啊你好是我打错了就这样拜拜,2.2,非关联人,no
21489,GHSC,1.1,身份确认,不是啊你打错啦,不是啊你打错啦,2.2,非关联人,no
21490,GHSC,1.1,身份确认,啊不认识他可能是以前的用户就是,啊不认识他可能是以前的用户就是,2.2,非关联人,no
21491,GHSC,1.1,身份确认,嗯是不认识这个号码是我后来办了,嗯是不认识这个号码是我后来办了,2.2,非关联人,no
21492,GHSC,1.1,身份确认,不认识他真的,不认识他真的,2.2,非关联人,no
21493,GHSC,1.1,身份确认,不认识不,不认识不,2.2,非关联人,no
21494,GHSC,1.1,身份确认,我跟你讲过多少次了你找错了找错了,我跟你讲过多少次了你找错了找错了,2.2,非关联人,no
21495,GHSC,1.1,身份确认,不认识你说的是怎么没先生有什么事你怎么为什么要联系我,不认识你说的是怎么没先生有什么事你怎么为什么要联系我,2.2,非关联人,no
21496,GHSC,1.1,身份确认,我不认识他不认识他,我不认识他不认识他,2.2,非关联人,no
21497,GHSC,1.1,身份确认,我不认识他你老是打电话给我来这个是我新办的卡呀,我不认识他你老是打电话给我来这个是我新办的卡呀,2.2,非关联人,no
21498,benrenshoucui,1.1,身份确认,请我不是于先生我不认识他,请我不是于先生我不认识他,2.2,非关联人,no
21499,GHSC,1.1,身份确认,不认识我认识啊,不认识我认识啊,2.2,非关联人,no
21500,GHSC,1.1,身份确认,我不认识他呀我要认识他就好反正他找叫你们去找他了,我不认识他呀我要认识他就好反正他找叫你们去找他了,2.2,非关联人,no
21501,benrenshoucui,1.1,身份确认,我不认识我是刚换了号,我不认识我是刚换了号,2.2,非关联人,no
21502,GHSC,1.1,身份确认,不用说不认识啊,不用说不认识啊,2.2,非关联人,no
21503,df,1.1,身份确认,我不认识这是我从网上申请的号码,我不认识这是我从网上申请的号码,2.2,非关联人,no
21504,benrenshoucui,1.1,身份确认,什么东西打错了干啥你们是,什么东西打错了干啥你们是,2.2,非关联人,no
21505,GHSC,1.1,身份确认,哦这个啊我不认识,哦这个啊我不认识,2.2,非关联人,no
21506,GHSC,1.1,身份确认,我不认识我都到都给我打过好几遍电话了咋回事我不认的,我不认识我都到都给我打过好几遍电话了咋回事我不认的,2.2,非关联人,no
21507,GHSC,1.1,身份确认,我肯定不认识啊他这个这个问题我已经说过好多次了他那个每次信用卡一刷信息就跑到我这来了,我肯定不认识啊他这个问题我已经说过好多次了他那个每次信用卡一刷信息就跑到我这来了,2.2,非关联人,no
21508,df,1.1,身份确认,没打错了吧,没打错了吧,2.2,非关联人,no
21509,GHSC,1.1,身份确认,不认识他没用这个手机了,不认识他没用这个手机了,2.2,非关联人,no
21510,GHSC,1.1,身份确认,我不认识因为这个号码是我才用了刚刚两个月呀,我不认识因为这个号码是我才用了刚刚两个月呀,2.2,非关联人,no
21511,RESC,1.1,身份确认,不认识啊,不认识啊,2.2,非关联人,no
21512,GHSC,1.1,身份确认,不认识打错了,不认识打错了,2.2,非关联人,no
21513,GHSC,1.1,身份确认,我不认识啊就就是这这张卡我是,我不认识啊就就是这张卡我是,2.2,非关联人,no
21514,RESC,1.1,身份确认,哎好谢谢感谢来电再见我说你打错了为什么会打我这个电话呢,哎好谢谢感谢来电再见我说你打错了为什么会打我这个电话呢,2.2,非关联人,no
21515,benrenshoucui,1.1,身份确认,啊我告诉你这个手机号吧呃我是刚办了没多久我姓刘并不是挺车的这个手机号他已经不用了应该是我看一看公司刚办,啊我告诉你这个手机号吧呃我是刚办了没多久我姓刘并不是挺车的这个手机号他已经不用了应该是我看一看公司刚办,2.2,非关联人,no
21516,GHSC,1.1,身份确认,不是你们打错电话了,不是你们打错电话了,2.2,非关联人,no
21517,GHSC,1.1,身份确认,不是的你打错了,不是的你打错了,2.2,非关联人,no
21518,GHSC,1.1,身份确认,我不认识的我这个电话是在进行重新办的好不好,我不认识的我这个电话是在进行重新办的好不好,2.2,非关联人,no
21519,GHSC,1.1,身份确认,不是你搞错了你,不是你搞错了你,2.2,非关联人,no
21520,GHSC,1.1,身份确认,啊谁都不认识,啊谁都不认识,2.2,非关联人,no
21521,benrenshoucui,1.1,身份确认,我我知道我知道他电话后来他应该是不用了然后我又买了这个号我真不认识上你们跟我别的方式联系到他看看有没有什么备用电话,我我知道他电话后来他应该是不用了然后我又买了这个号我真不认识上你们跟我别的方式联系到他看看有没有什么备用电话,2.2,非关联人,no
21522,GHSC,1.1,身份确认,嗯您是打错了不用想,嗯您是打错了不用想,2.2,非关联人,no
21523,GHSC,1.1,身份确认,不是你打错了这个是小孩用的,不是你打错了这个是小孩用的,2.2,非关联人,no
21524,GHSC,1.1,身份确认,不认识我信息啊我是农村的,不认识我信息啊我是农村的,2.2,非关联人,no
21525,df,1.1,身份确认,不认识他已经换了这是我的,不认识他已经换了这是我的,2.2,非关联人,no
21526,GHSC,1.1,身份确认,不认识我这个卡是后办的,不认识我这个卡是后办的,2.2,非关联人,no
21527,GHSC,1.1,身份确认,你好错了,你好错了,2.2,非关联人,no
21528,GHSC,1.1,身份确认,天天打内部前去玩打错了我告诉你打错了不是,天天打内部前去玩打错了我告诉你打错了不是,2.2,非关联人,no
21529,GHSC,1.1,身份确认,不是你能错了,不是你能错了,2.2,非关联人,no
21530,GHSC,1.1,身份确认,你把错了啊,你把错了啊,2.2,非关联人,no
21531,benrenshoucui,1.1,身份确认,这个号已经换换一个月了,这个号已经换换一个月了,2.2,非关联人,no
21532,GHSC,1.1,身份确认,没打错了,没打错了,2.2,非关联人,no
21533,GHSC,1.1,身份确认,我不认识我这个号是才办的,我不认识我这个号是才办的,2.2,非关联人,no
21534,benrenshoucui,1.1,身份确认,我知道不知道你打错电话了,我知道不知道你打错电话了,2.2,非关联人,no
21535,df,1.1,身份确认,这这我也不知道啊你们随时打电话给我你们已经打错电话了你们是,这我也不知道啊你们随时打电话给我你们已经打错电话了你们是,2.2,非关联人,no
21536,GHSC,1.1,身份确认,我不认识呀,我不认识呀,2.2,非关联人,no
21537,benrenshoucui,1.1,身份确认,不说到错了,不说到错了,2.2,非关联人,no
21538,benrenshoucui,1.1,身份确认,不是不是不认识,不是不认识,2.2,非关联人,no
21539,GHSC,1.1,身份确认,呃我不认识,呃我不认识,2.2,非关联人,no
21540,df,1.1,身份确认,你们不是给我打电话我都是我不认识,你们不是给我打电话我都是我不认识,2.2,非关联人,no
21541,benrenshoucui,1.1,身份确认,嗯我不太清楚因为你可能用你说那个之前的用户现在这号我用的呢,嗯我不太清楚因为你可能用你说那个之前的用户现在这号我用的呢,2.2,非关联人,no
21542,benrenshoucui,1.1,身份确认,我不认识他的这个号码才我才刚买了半年多,我不认识他的这个号码才我才刚买了半年多,2.2,非关联人,no
21543,GHSC,1.1,身份确认,不是你打了几次了你打错了,不是你打了几次了你打错了,2.2,非关联人,no
21544,GHSC,1.1,身份确认,我不认识他这个人他每次这个工商银行给我发短信我就不认识他我这个号用了就七八年了吧,我不认识他这个人他每次这个工商银行给我发短信我就不认识他我这个号用了就七八年了吧,2.2,非关联人,no
21545,df,1.1,身份确认,你是不是打错了啊你知道错了,你是不是打错了啊你知道错了,2.2,非关联人,no
21546,benrenshoucui,1.1,身份确认,我不认识你说的是生听到没听过,我不认识你说的是生听到没听过,2.2,非关联人,no
21547,benrenshoucui,1.1,身份确认,不是不认识,不是不认识,2.2,非关联人,no
21548,GHSC,1.1,身份确认,你发错电话了,你发错电话了,2.2,非关联人,no
21549,GHSC,1.1,身份确认,我不认识这个号他已经不用了啊,我不认识这个号他已经不用了啊,2.2,非关联人,no
21550,GHSC,1.1,身份确认,不认识我不知道谁,不认识我不知道谁,2.2,非关联人,no
21551,GHSC,1.1,身份确认,谁是杨先生,谁是杨先生,2.2,非关联人,no
21552,GHSC,1.1,身份确认,不认识这个电话卡是我刚买的,不认识这个电话卡是我刚买的,2.2,非关联人,no
21553,GHSC,1.1,身份确认,不认识谁是啊你们那个电话打过来,不认识谁是啊你们那个电话打过来,2.2,非关联人,no
21554,GHSC,1.1,身份确认,不认识头,不认识头,2.2,非关联人,no
21555,benrenshoucui,1.1,身份确认,你打错了吧我不是,你打错了吧我不是,2.2,非关联人,no
21556,benrenshoucui,1.1,身份确认,嗯打错了不好意思啊,嗯打错了不好意思啊,2.2,非关联人,no
21557,benrenshoucui,1.1,身份确认,嗯不是不认识,嗯不是不认识,2.2,非关联人,no
21558,GHSC,1.1,身份确认,我不认识他是不是那个逾期了就行了啊,我不认识他是不是那个逾期了就行了啊,2.2,非关联人,no
21559,GHSC,1.1,身份确认,啊错了打错了,啊错了打错了,2.2,非关联人,no
21560,benrenshoucui,1.1,身份确认,不是得不要不要认识他,不是得不要认识他,2.2,非关联人,no
